date,PT_8313A.AV_0#,PT_8313B.AV_0#,PT_8313C.AV_0#,PT_8313D.AV_0#,PT_8313E.AV_0#,PT_8313F.AV_0#,PTCA_8322A.AV_0#,PTCA_8324.AV_0#,TE_8319A.AV_0#,TE_8319B.AV_0#,TE_8313B.AV_0#,TE_8303.AV_0#,TE_8304.AV_0#,TV_8329ZC.AV_0#,FT_8301.AV_0#,FT_8302.AV_0#,FT_8306A.AV_0#,AIR_8301A.AV_0#,FT_8306B.AV_0#,AIR_8301B.AV_0#,YFJ3_AI.AV_0#,YFJ3_ZD1.AV_0#,YFJ3_ZD2.AV_0#,SXLTCYZ.AV_0#,SXLTCYY.AV_0#,ZCLCCY.AV_0#,YCLCCY.AV_0#,YJJWSLL.AV_0#,ZZQBCHLL.AV_0#,TE_8332A.AV_0#
2022-03-28 19:30:14,-105.61,-148.75,-123.4,-85.21,-134.48,-125.83,9.65,9.35,355.48,387.58,761.0,209.22,225.91,12.54,47361.58,19441.12,727.21,2.69,602.23,2.72,22.85,5.87,6.85,-94.58,-422.13,10626.71,10490.9,2.49,57.38,537.33
2022-03-28 19:30:19,-101.83,-153.61,-118.45,-86.05,-138.93,-125.5,9.65,9.35,355.48,387.45,761.2,209.19,225.88,12.54,46615.7,19962.29,711.2,2.69,613.56,2.7,22.78,5.95,8.36,-94.58,-422.13,10626.71,10490.9,2.49,57.38,537.33
2022-03-28 19:30:24,-93.69,-150.17,-114.92,-84.46,-135.74,-127.76,9.66,9.35,355.42,387.45,761.13,209.22,225.91,12.54,47405.01,18767.0,722.88,2.66,604.95,2.67,22.89,5.77,7.38,-82.83,-416.93,10624.51,10462.12,2.48,57.37,537.26
2022-03-28 19:30:29,-86.98,-150.34,-121.05,-95.87,-139.43,-127.18,9.66,9.35,355.51,387.38,761.13,209.22,225.95,12.54,47442.78,18574.39,732.85,2.61,594.15,2.65,22.75,5.84,4.76,-82.83,-416.93,10624.51,10462.12,2.48,57.37,537.33
2022-03-28 19:30:34,-92.6,-146.4,-121.55,-92.1,-141.28,-131.79,9.66,9.35,355.35,387.35,761.43,209.19,225.95,12.54,47767.57,18765.11,736.53,2.61,590.75,2.65,22.84,6.08,7.21,-76.45,-428.59,10568.41,10471.85,2.48,57.5,537.33
2022-03-28 19:30:39,-94.95,-142.62,-113.58,-85.55,-135.82,-133.72,9.66,9.35,355.35,387.28,761.76,209.22,225.91,12.54,47303.05,18644.25,731.72,2.61,594.33,2.59,22.86,5.18,6.2,-76.45,-428.59,10568.41,10471.85,2.48,57.5,537.32
2022-03-28 19:30:44,-100.49,-149.58,-115.09,-87.06,-137.16,-135.07,9.66,9.35,355.35,387.28,762.3,209.22,225.91,12.54,47378.58,17709.54,719.08,2.64,610.41,2.57,22.73,6.05,5.83,-84.42,-404.01,10549.86,10491.41,2.47,57.47,537.26
2022-03-28 19:30:49,-98.39,-151.09,-113.83,-88.32,-139.43,-133.3,9.66,9.36,355.48,387.22,762.67,209.19,225.91,12.54,46621.37,17567.92,716.86,2.64,609.08,2.57,22.88,6.09,9.82,-84.42,-404.01,10549.86,10491.41,2.47,57.47,537.26
2022-03-28 19:30:54,-98.31,-156.38,-111.99,-98.14,-146.06,-130.2,9.66,9.36,355.28,387.15,763.2,209.22,225.95,12.54,48317.06,19705.48,731.95,2.61,594.02,2.62,22.8,5.94,8.94,-82.32,-394.35,10619.92,10480.62,2.47,57.28,537.26
2022-03-28 19:30:59,-89.75,-156.97,-120.04,-111.65,-147.74,-138.84,9.66,9.36,355.35,387.12,763.66,209.22,225.91,12.54,48645.63,19263.62,730.84,2.58,596.82,2.65,22.82,6.09,8.83,-82.32,-394.35,10619.92,10480.62,2.47,57.28,537.33
2022-03-28 19:31:04,-92.01,-151.35,-118.45,-94.28,-138.34,-131.04,9.66,9.36,355.28,387.06,764.1,209.19,225.91,12.54,46727.11,17707.66,733.18,2.54,590.7,2.65,22.87,7.22,6.08,-78.21,-425.74,10588.42,10474.7,2.48,57.39,537.26
2022-03-28 19:31:09,-97.38,-146.4,-117.19,-83.87,-132.72,-122.73,9.67,9.36,355.28,387.06,764.63,209.19,225.88,12.54,47503.2,17898.38,732.07,2.51,594.0,2.62,22.87,6.11,7.82,-78.21,-425.74,10588.42,10474.7,2.48,57.39,537.33
2022-03-28 19:31:14,-88.15,-146.4,-120.13,-82.36,-131.37,-124.07,9.67,9.37,355.25,387.06,764.8,209.19,225.88,12.54,47446.55,19796.12,727.36,2.48,597.72,2.62,22.81,6.32,6.26,-79.55,-403.08,10577.05,10520.32,2.48,57.21,537.33
2022-03-28 19:31:19,-94.87,-146.48,-112.24,-78.0,-129.36,-118.28,9.67,9.37,355.35,386.93,764.93,209.22,225.88,12.54,47074.56,18495.08,726.53,2.46,600.87,2.57,22.85,5.9,8.14,-79.55,-403.08,10577.05,10520.32,2.48,57.21,537.33
2022-03-28 19:31:24,-88.74,-147.4,-116.18,-83.7,-126.42,-116.01,9.68,9.37,355.28,386.99,764.86,209.19,225.88,12.54,47420.12,18731.12,725.0,2.46,604.27,2.57,22.88,6.92,4.93,-79.05,-400.56,10573.99,10476.68,2.48,57.13,537.39
2022-03-28 19:31:29,-87.73,-141.61,-116.6,-73.72,-128.77,-119.54,9.68,9.38,355.25,386.86,764.73,209.15,225.85,12.54,48250.97,19080.46,718.93,2.48,609.0,2.57,22.79,6.07,8.1,-79.05,-400.56,10573.99,10476.68,2.48,57.13,537.39
2022-03-28 19:31:34,-102.67,-152.94,-120.88,-82.28,-131.29,-123.4,9.68,9.38,355.25,386.83,764.63,209.15,225.85,12.54,48048.93,17924.81,723.64,2.48,605.71,2.59,22.86,6.75,8.5,-73.59,-405.85,10577.22,10402.07,2.5,57.41,537.42
2022-03-28 19:31:39,-98.47,-151.6,-117.69,-85.8,-127.34,-120.13,9.69,9.38,355.25,386.83,764.43,209.15,225.85,12.54,47412.57,18621.6,726.76,2.46,594.05,2.59,22.89,6.16,9.45,-73.59,-405.85,10577.22,10402.07,2.5,57.41,537.42
2022-03-28 19:31:44,-105.02,-149.67,-121.22,-85.05,-131.46,-122.06,9.69,9.38,355.25,386.76,764.26,209.12,225.85,12.54,49210.23,18772.66,736.15,2.46,592.89,2.57,22.83,6.38,6.15,-84.34,-424.4,10723.14,10551.2,2.48,57.98,537.42
2022-03-28 19:31:49,-110.22,-146.98,-117.94,-75.06,-126.34,-117.11,9.69,9.37,355.25,386.76,764.1,209.15,225.81,12.54,48500.23,16999.54,725.27,2.43,598.83,2.54,22.83,6.57,6.82,-84.34,-424.4,10723.14,10551.2,2.48,57.98,537.55
2022-03-28 19:31:54,-95.87,-136.83,-118.36,-71.45,-119.37,-110.73,9.69,9.37,355.19,386.7,764.03,209.12,225.81,12.54,47191.63,17938.03,715.48,2.4,604.04,2.49,22.86,6.51,6.01,-91.05,-413.4,10576.86,10413.33,2.47,58.42,537.49
2022-03-28 19:31:59,-91.26,-138.67,-118.28,-73.3,-127.18,-115.43,9.68,9.37,355.18,386.7,764.09,209.15,225.81,12.54,46696.9,18040.0,721.8,2.38,602.36,2.47,22.9,6.73,8.45,-91.05,-413.4,10576.86,10413.33,2.47,58.42,537.55
2022-03-28 19:32:04,-97.22,-143.88,-115.18,-68.26,-127.01,-115.18,9.69,9.37,355.12,386.63,764.03,209.12,225.81,12.54,47512.64,18512.07,720.34,2.35,605.35,2.44,22.85,5.76,6.19,-82.91,-409.8,10527.05,10348.88,2.47,58.69,537.61
2022-03-28 19:32:09,-94.61,-144.46,-118.11,-69.1,-121.89,-116.77,9.69,9.37,355.12,386.63,764.09,209.09,225.81,12.54,47386.13,18906.73,722.4,2.33,603.24,2.42,22.8,6.47,9.9,-82.91,-409.8,10527.05,10348.88,2.47,58.69,537.61
2022-03-28 19:32:14,-86.89,-144.55,-116.18,-68.01,-115.51,-113.92,9.69,9.37,355.12,386.53,764.13,209.12,225.78,12.54,48352.95,18361.01,718.02,2.33,605.86,2.42,22.83,6.4,6.39,-80.9,-414.83,10701.26,10467.95,2.47,58.76,537.61
2022-03-28 19:32:19,-91.34,-139.68,-110.98,-80.01,-120.55,-108.63,9.69,9.37,355.05,386.6,764.39,209.12,225.78,12.54,47531.53,18515.85,725.42,2.33,595.56,2.42,22.81,5.69,11.11,-80.9,-414.83,10701.26,10467.95,2.47,58.76,537.61
2022-03-28 19:32:24,-94.61,-150.42,-115.51,-82.44,-125.33,-115.34,9.69,9.37,355.18,386.53,764.56,209.05,225.74,12.54,47112.32,17766.19,728.4,2.3,602.36,2.39,22.8,6.7,4.17,-83.92,-428.01,10549.29,10386.46,2.46,58.68,537.65
2022-03-28 19:32:29,-100.57,-144.97,-111.4,-83.03,-128.52,-116.85,9.69,9.37,355.05,386.53,764.86,209.05,225.74,12.54,48470.02,18327.02,717.97,2.3,608.48,2.39,22.92,6.83,9.12,-83.92,-428.01,10549.29,10386.46,2.46,58.68,537.61
2022-03-28 19:32:34,-103.43,-146.4,-113.92,-80.35,-131.2,-117.11,9.69,9.37,354.98,386.46,765.19,209.02,225.74,12.54,47852.54,18783.99,735.12,2.25,590.7,2.36,22.86,6.65,7.09,-90.88,-431.45,10464.21,10290.83,2.46,58.66,537.64
2022-03-28 19:32:39,-98.14,-164.27,-115.26,-82.95,-130.87,-117.02,9.69,9.37,354.98,386.4,765.45,209.05,225.74,12.54,48020.6,17871.94,731.39,2.25,602.74,2.34,22.79,5.89,4.92,-90.88,-431.45,10464.21,10290.83,2.46,58.66,537.7
2022-03-28 19:32:44,-102.08,-160.66,-118.36,-85.8,-125.92,-120.63,9.7,9.38,355.05,386.46,765.72,209.02,225.71,12.54,47155.75,18204.28,717.82,2.25,604.32,2.36,22.86,5.65,5.9,-87.78,-442.95,10598.66,10374.37,2.46,58.65,537.7
2022-03-28 19:32:49,-95.79,-161.33,-119.88,-73.88,-123.57,-115.18,9.7,9.38,354.95,386.4,766.09,209.02,225.71,12.54,47539.08,17560.37,728.45,2.25,592.64,2.39,22.79,6.23,9.38,-87.78,-442.95,10598.66,10374.37,2.46,58.65,537.77
2022-03-28 19:32:54,-107.79,-154.7,-119.71,-74.89,-125.75,-108.46,9.71,9.39,355.11,386.4,766.52,208.99,225.68,12.54,48013.05,16272.55,718.7,2.25,604.17,2.34,22.87,6.0,7.86,-75.36,-437.16,10613.83,10425.06,2.47,58.67,537.7
2022-03-28 19:32:59,-117.69,-165.19,-130.03,-109.97,-146.48,-126.5,9.71,9.39,355.05,386.4,766.92,208.99,225.71,12.54,47174.64,17018.43,715.48,2.23,613.69,2.31,22.83,5.37,10.09,-75.36,-437.16,10613.83,10425.06,2.47,58.67,537.77
2022-03-28 19:33:04,-123.65,-169.31,-149.58,-115.09,-160.91,-146.14,9.71,9.39,354.98,386.33,767.45,208.95,225.64,12.54,46808.31,16553.9,723.21,2.22,601.35,2.27,22.73,6.08,5.07,-105.57,-480.13,10462.33,10300.54,2.47,58.81,537.83
2022-03-28 19:33:09,-118.53,-184.25,-160.41,-122.64,-173.67,-155.79,9.71,9.39,354.98,386.3,767.92,208.92,225.71,12.54,47080.23,17086.4,715.28,2.2,612.73,2.24,22.79,7.12,6.03,-105.57,-480.13,10462.33,10300.54,2.47,58.81,537.83
2022-03-28 19:33:14,-132.38,-195.91,-160.33,-121.05,-171.66,-158.4,9.71,9.39,355.05,386.3,768.35,208.92,225.64,12.54,47231.29,16935.34,722.35,2.17,607.9,2.21,22.81,5.84,4.96,-109.77,-486.08,10517.97,10337.01,2.47,58.76,537.9
2022-03-28 19:33:19,-132.97,-194.9,-166.03,-132.63,-178.37,-166.79,9.71,9.39,354.95,386.3,768.65,208.92,225.64,12.54,47059.45,17118.5,715.48,2.15,604.22,2.16,22.75,5.92,6.47,-109.77,-486.08,10517.97,10337.01,2.47,58.76,537.9
2022-03-28 19:33:24,-140.77,-194.57,-168.64,-142.79,-184.33,-175.85,9.72,9.39,354.95,386.23,768.68,208.89,225.61,12.54,47788.34,17335.66,731.95,2.12,593.87,2.13,22.77,6.42,4.95,-120.76,-495.23,10505.13,10294.87,2.46,59.21,537.93
2022-03-28 19:33:29,-140.27,-196.92,-174.76,-141.36,-188.86,-178.29,9.72,9.39,354.95,386.17,768.88,208.89,225.61,12.54,48050.81,18145.74,716.71,2.1,609.03,2.11,22.81,6.17,9.27,-120.76,-495.23,10505.13,10294.87,2.46,59.21,537.93
2022-03-28 19:33:34,-143.04,-202.54,-177.36,-143.54,-189.78,-181.14,9.72,9.39,355.04,386.23,769.18,208.85,225.61,12.54,45979.34,18834.97,720.54,2.07,605.63,2.13,22.73,5.65,7.06,-128.23,-508.41,10546.52,10398.25,2.46,59.58,537.93
2022-03-28 19:33:39,-135.99,-203.8,-175.1,-140.35,-188.02,-174.43,9.72,9.39,354.88,386.16,769.21,208.82,225.58,12.54,47996.05,17318.67,721.8,2.02,602.36,2.13,22.75,5.45,6.05,-128.23,-508.41,10546.52,10398.25,2.46,59.58,537.99
2022-03-28 19:33:44,-149.58,-204.89,-172.58,-142.53,-188.69,-173.67,9.72,9.39,354.95,386.1,769.44,208.85,225.61,12.54,46961.26,17320.55,722.15,1.97,601.48,2.13,22.75,5.5,4.48,-122.61,-503.04,10530.07,10365.08,2.47,60.02,538.05
2022-03-28 19:33:49,-155.38,-210.43,-176.52,-144.63,-181.9,-173.33,9.72,9.38,354.88,386.1,769.44,208.79,225.58,12.54,46400.43,18208.06,728.42,1.94,595.71,2.11,22.77,7.61,6.32,-122.61,-503.04,10530.07,10365.08,2.47,60.02,538.12
2022-03-28 19:33:54,-143.21,-207.32,-181.9,-134.23,-184.83,-168.3,9.72,9.38,354.88,386.1,769.57,208.79,225.54,12.54,46762.99,18597.05,718.73,1.94,604.37,2.11,22.8,6.05,8.8,-132.43,-509.67,10465.77,10314.81,2.45,60.28,538.12
2022-03-28 19:33:59,-153.03,-203.97,-177.36,-132.21,-183.66,-159.4,9.72,9.38,354.81,386.1,769.44,208.79,225.54,12.54,47540.97,17031.64,715.3,1.94,605.83,2.11,22.79,5.62,5.77,-132.43,-509.67,10465.77,10314.81,2.45,60.28,538.12
2022-03-28 19:34:04,-145.98,-210.93,-176.69,-137.25,-186.26,-168.8,9.72,9.38,354.81,386.06,769.27,208.75,225.54,12.54,47084.0,16010.07,729.81,1.94,598.71,2.08,22.76,6.09,12.04,-139.22,-498.59,10541.8,10372.19,2.45,60.0,538.12
2022-03-28 19:34:09,-145.72,-209.09,-189.11,-148.58,-197.09,-190.46,9.72,9.38,354.81,386.06,769.17,208.72,225.51,12.54,47416.34,18921.84,724.22,1.94,599.92,2.08,22.76,6.21,6.67,-139.22,-498.59,10541.8,10372.19,2.45,60.0,538.14
2022-03-28 19:34:14,-150.59,-211.35,-185.17,-147.32,-192.97,-184.92,9.72,9.39,354.87,386.06,769.11,208.72,225.51,12.54,46213.49,16772.95,725.2,1.94,602.38,2.08,22.83,5.19,7.09,-131.75,-510.09,10505.9,10332.58,2.46,60.03,538.15
2022-03-28 19:34:19,-174.01,-209.51,-182.15,-142.53,-182.48,-172.92,9.72,9.39,354.81,386.0,769.27,208.69,225.51,12.54,48199.99,17567.92,717.22,1.94,605.56,2.08,22.77,5.67,5.73,-131.75,-510.09,10505.9,10332.58,2.46,60.03,538.21
2022-03-28 19:34:24,-163.85,-214.63,-182.06,-136.74,-185.76,-175.6,9.72,9.39,354.87,385.99,769.34,208.69,225.48,12.54,47372.91,16263.1,718.7,1.94,608.5,2.06,22.92,6.07,8.39,-163.98,-504.21,10455.86,10358.78,2.45,60.08,538.21
2022-03-28 19:34:29,-170.15,-215.47,-174.68,-141.7,-187.94,-175.77,9.73,9.39,354.74,386.0,769.41,208.65,225.48,12.54,48124.46,16704.97,718.55,1.92,602.36,2.06,22.81,6.08,12.14,-163.98,-504.21,10455.86,10358.78,2.45,60.08,538.28
2022-03-28 19:34:34,-163.35,-215.38,-173.0,-146.4,-195.66,-182.48,9.73,9.39,354.71,385.93,769.51,208.65,225.44,12.54,47089.67,16346.19,710.72,1.94,612.33,2.06,22.73,6.17,10.44,-150.72,-507.82,10475.67,10315.92,2.44,60.05,538.28
2022-03-28 19:34:39,-171.15,-212.19,-179.29,-156.8,-200.69,-189.11,9.73,9.39,354.87,385.93,769.7,208.59,225.44,12.54,48649.4,16969.33,728.4,1.94,600.75,2.03,22.85,6.64,6.07,-150.72,-507.82,10475.67,10315.92,2.44,60.05,538.34
2022-03-28 19:34:44,-163.68,-212.02,-183.91,-147.23,-207.58,-187.52,9.73,9.39,354.74,385.93,769.8,208.59,225.44,12.54,46355.12,16578.45,718.73,1.92,604.12,2.01,22.82,6.24,7.64,-153.24,-519.74,10549.52,10330.27,2.45,60.17,538.34
2022-03-28 19:34:49,-153.61,-211.1,-176.78,-141.02,-202.54,-186.76,9.73,9.4,354.71,385.86,769.87,208.55,225.44,12.54,47101.0,17919.15,714.9,1.89,612.43,2.01,22.76,6.16,4.6,-153.24,-519.74,10549.52,10330.27,2.45,60.17,538.4
2022-03-28 19:34:54,-161.25,-217.4,-178.2,-151.43,-206.48,-195.41,9.74,9.4,354.74,385.77,769.87,208.55,225.41,12.54,47461.66,18793.43,721.6,1.86,599.84,2.03,22.76,5.72,7.93,-139.31,-507.74,10438.2,10327.54,2.45,60.18,538.4
2022-03-28 19:34:59,-156.05,-224.86,-176.52,-154.2,-208.25,-199.69,9.74,9.4,354.74,385.76,770.1,208.49,225.41,12.54,47680.71,17830.39,728.45,1.84,594.25,2.03,22.77,5.7,5.49,-139.31,-507.74,10438.2,10327.54,2.45,60.18,538.43
2022-03-28 19:35:04,-157.81,-222.51,-178.2,-153.53,-202.29,-195.66,9.74,9.41,354.81,385.8,770.4,208.49,225.41,12.54,46338.12,17913.48,720.01,1.81,602.33,2.01,22.75,6.72,7.14,-149.55,-511.85,10409.07,10297.62,2.45,60.12,538.43
2022-03-28 19:35:09,-171.91,-225.2,-190.04,-161.0,-207.24,-195.32,9.74,9.41,354.71,385.76,770.7,208.42,225.38,12.54,47686.37,16888.13,731.57,1.81,590.73,1.98,22.77,6.35,5.42,-149.55,-511.85,10409.07,10297.62,2.45,60.12,538.43
2022-03-28 19:35:14,-185.08,-219.83,-196.58,-167.12,-219.41,-201.03,9.74,9.41,354.7,385.76,770.8,208.45,225.38,12.54,47784.56,16372.63,730.03,1.81,597.35,1.95,22.67,6.15,9.12,-160.29,-530.56,10303.9,10076.63,2.45,59.98,538.56
2022-03-28 19:35:19,-178.12,-233.09,-208.58,-172.08,-228.31,-212.7,9.74,9.42,354.58,385.76,770.87,208.42,225.34,12.54,46589.27,17938.03,719.86,1.81,606.94,1.95,22.82,6.49,7.43,-160.29,-530.56,10303.9,10076.63,2.45,59.98,538.56
2022-03-28 19:35:24,-195.16,-243.66,-213.7,-180.13,-228.39,-218.15,9.75,9.42,354.7,385.7,771.03,208.39,225.34,12.54,46932.93,17296.01,734.84,1.84,594.02,1.98,22.81,6.74,7.57,-164.9,-525.53,10390.61,10253.27,2.45,59.78,538.62
2022-03-28 19:35:29,-189.53,-244.08,-206.48,-174.09,-230.32,-213.03,9.75,9.42,354.71,385.7,771.17,208.35,225.34,12.54,47612.72,17280.9,739.62,1.84,589.06,2.01,22.69,5.94,6.58,-164.9,-525.53,10390.61,10253.27,2.45,59.78,538.66
2022-03-28 19:35:34,-187.69,-247.27,-214.37,-181.06,-230.24,-208.0,9.74,9.42,354.64,385.63,771.23,208.39,225.31,12.54,46302.25,17299.78,731.67,1.86,597.35,2.01,22.75,6.06,4.35,-171.79,-522.17,10334.49,10203.88,2.46,59.82,538.66
2022-03-28 19:35:39,-188.94,-250.29,-211.44,-176.86,-224.44,-215.8,9.75,9.42,354.64,385.57,771.3,208.35,225.31,12.54,46925.38,16823.93,723.61,1.89,613.76,2.06,22.83,5.47,7.65,-171.79,-522.17,10334.49,10203.88,2.46,59.82,538.72
2022-03-28 19:35:44,-203.72,-251.05,-217.23,-171.49,-233.93,-219.41,9.75,9.42,354.58,385.57,771.53,208.29,225.34,12.54,48432.25,16499.14,733.73,1.89,590.7,2.06,22.73,6.28,12.34,-175.73,-504.97,10321.27,10134.16,2.45,59.82,538.79
2022-03-28 19:35:49,-208.58,-255.58,-224.19,-183.49,-245.01,-226.12,9.75,9.42,354.64,385.57,771.86,208.25,225.31,12.54,47506.98,16270.66,732.27,1.89,599.01,2.06,22.72,6.37,6.02,-175.73,-504.97,10321.27,10134.16,2.45,59.82,538.79
2022-03-28 19:35:54,-186.59,-239.89,-205.81,-172.24,-231.33,-222.26,9.75,9.41,354.64,385.57,772.36,208.22,225.31,12.54,47061.34,18953.94,729.93,1.92,594.05,2.08,22.77,6.12,5.69,-187.9,-499.68,10315.77,10181.66,2.44,59.93,538.85
2022-03-28 19:35:59,-179.29,-235.44,-193.9,-163.6,-225.87,-219.41,9.75,9.41,354.51,385.54,772.9,208.22,225.28,12.54,46702.56,18026.78,742.22,1.92,583.15,2.06,22.79,6.23,8.16,-187.9,-499.68,10315.77,10181.66,2.44,59.93,538.95
2022-03-28 19:36:04,-191.55,-251.38,-203.88,-175.68,-234.94,-219.33,9.74,9.41,354.64,385.47,773.53,208.19,225.24,12.54,48113.13,17092.07,739.7,1.92,582.49,2.03,22.73,6.53,8.29,-165.58,-473.24,10367.57,10256.44,2.44,60.1,538.95
2022-03-28 19:36:09,-191.55,-248.7,-209.76,-187.35,-237.54,-220.08,9.75,9.41,354.51,385.54,774.0,208.15,225.21,12.54,47304.93,16552.01,731.62,1.92,597.2,2.01,22.81,6.0,6.41,-165.58,-473.24,10367.57,10256.44,2.44,60.1,539.01
2022-03-28 19:36:14,-205.48,-253.23,-210.85,-186.51,-226.88,-221.0,9.75,9.41,354.51,385.47,774.5,208.12,225.24,12.54,48005.5,17894.6,731.64,1.92,597.35,2.01,22.75,5.85,5.41,-176.82,-489.11,10260.76,10139.21,2.44,59.96,539.14
2022-03-28 19:36:19,-212.02,-250.38,-213.53,-176.61,-228.14,-224.36,9.75,9.41,354.51,385.41,774.9,208.12,225.21,12.54,47000.92,16871.14,717.14,1.92,609.0,1.98,22.79,6.08,5.92,-176.82,-489.11,10260.76,10139.21,2.44,59.96,539.08
2022-03-28 19:36:24,-205.23,-252.31,-215.05,-170.48,-225.2,-217.73,9.75,9.41,354.45,385.41,775.36,208.05,225.21,12.54,48020.6,18192.95,722.03,1.92,603.62,1.95,22.78,6.31,9.75,-201.75,-484.07,10244.67,10110.16,2.45,60.17,539.17
2022-03-28 19:36:29,-210.43,-253.31,-219.83,-175.77,-228.64,-216.22,9.75,9.42,354.51,385.41,775.59,208.09,225.17,12.54,46989.59,16901.35,736.12,1.91,590.83,1.95,22.78,4.79,6.54,-201.75,-484.07,10244.67,10110.16,2.45,60.17,539.24
2022-03-28 19:36:34,-207.41,-252.39,-214.54,-177.87,-229.98,-221.26,9.75,9.42,354.41,385.34,775.89,208.09,225.14,12.54,47235.06,17507.5,736.53,1.89,590.85,1.93,22.81,5.76,8.37,-191.09,-478.95,10387.88,10241.73,2.44,60.05,539.3
2022-03-28 19:36:39,-198.93,-249.37,-208.25,-180.3,-231.49,-225.79,9.76,9.42,354.45,385.34,776.26,208.02,225.17,12.53,47229.4,16433.05,723.61,1.89,602.38,1.93,22.75,7.32,7.9,-191.09,-478.95,10387.88,10241.73,2.44,60.05,539.43
2022-03-28 19:36:44,-194.74,-220.25,-190.12,-157.31,-206.9,-206.4,9.76,9.43,354.45,385.34,776.56,208.02,225.14,12.54,47771.34,17273.35,723.08,1.86,598.48,1.93,22.78,7.56,4.94,-185.72,-466.61,10281.36,10170.27,2.44,60.15,539.43
2022-03-28 19:36:49,-174.51,-199.1,-171.49,-142.95,-189.28,-190.2,9.76,9.43,354.41,385.28,777.19,207.99,225.11,12.54,48018.71,16314.09,715.53,1.88,607.14,1.95,22.86,6.45,7.11,-185.72,-466.61,10281.36,10170.27,2.44,60.15,539.46
2022-03-28 19:36:54,-155.46,-192.05,-154.37,-131.12,-186.59,-179.38,9.77,9.44,354.45,385.28,777.49,207.95,225.11,12.54,48330.28,18357.23,720.36,1.86,603.39,1.9,22.78,6.46,5.65,-155.42,-446.64,10264.89,10160.85,2.44,59.88,539.53
2022-03-28 19:36:59,-145.72,-204.64,-160.75,-131.54,-185.5,-180.97,9.77,9.44,354.35,385.28,777.86,207.95,225.11,12.54,46372.11,17596.25,713.87,1.84,613.96,1.78,22.78,6.09,5.99,-155.42,-446.64,10264.89,10160.85,2.44,59.88,539.6
2022-03-28 19:37:04,-153.03,-213.62,-169.98,-139.85,-195.24,-189.7,9.77,9.44,354.41,385.24,778.09,207.89,225.07,12.54,46489.18,17575.47,712.99,1.74,609.48,1.63,22.8,6.54,8.2,-136.12,-450.25,10324.73,10125.68,2.45,59.91,539.66
2022-03-28 19:37:09,-156.21,-224.36,-183.24,-147.99,-216.22,-204.22,9.78,9.45,354.22,385.25,778.09,207.92,225.04,12.54,46321.13,17915.37,726.26,1.63,600.7,1.55,22.77,5.76,6.38,-136.12,-450.25,10324.73,10125.68,2.45,59.91,539.69
2022-03-28 19:37:14,-173.67,-227.55,-195.74,-160.83,-219.83,-214.12,9.78,9.45,354.42,385.25,778.16,207.89,225.07,12.54,46836.63,16584.12,723.03,1.53,607.62,1.52,22.73,6.05,5.94,-146.86,-452.01,10202.58,10101.51,2.45,59.76,539.76
2022-03-28 19:37:19,-178.87,-237.03,-204.81,-183.49,-237.03,-219.91,9.78,9.46,354.35,385.18,778.16,207.82,225.04,12.54,48235.87,17575.47,718.73,1.45,605.68,1.55,22.76,6.67,10.86,-146.86,-452.01,10202.58,10101.51,2.45,59.76,539.89
2022-03-28 19:37:24,-182.15,-242.32,-214.96,-181.06,-236.61,-221.51,9.78,9.46,354.35,385.25,778.16,207.85,225.04,12.54,46608.15,17913.48,726.83,1.43,599.94,1.65,22.7,5.88,6.21,-161.21,-471.9,10230.76,10182.73,2.45,59.72,539.89
2022-03-28 19:37:29,-189.95,-253.99,-225.7,-189.87,-248.36,-230.66,9.78,9.46,354.29,385.12,778.46,207.79,225.01,12.54,46494.85,17594.36,725.45,1.45,602.36,1.75,22.7,5.87,8.47,-161.21,-471.9,10230.76,10182.73,2.45,59.72,539.98
2022-03-28 19:37:34,-187.77,-259.69,-218.57,-185.67,-245.59,-229.82,9.78,9.46,354.35,385.12,778.7,207.79,224.97,12.54,47699.59,17786.96,719.28,1.5,608.7,1.85,22.74,6.54,8.08,-176.57,-455.45,10212.59,10117.77,2.44,59.79,540.05
2022-03-28 19:37:39,-201.53,-253.57,-222.01,-181.22,-245.26,-236.45,9.78,9.46,354.29,385.19,778.57,207.75,224.97,12.54,47688.26,17981.46,723.59,1.57,600.37,1.95,22.68,6.84,7.9,-176.57,-455.45,10212.59,10117.77,2.44,59.79,540.18
2022-03-28 19:37:44,-201.11,-260.7,-227.89,-199.1,-253.15,-246.35,9.78,9.45,354.29,385.06,778.33,207.72,224.97,12.54,46117.19,18602.71,723.76,1.63,603.52,2.03,22.69,5.7,6.59,-185.97,-434.13,10223.37,10135.67,2.44,59.78,540.18
2022-03-28 19:37:49,-205.98,-265.99,-227.97,-207.58,-262.46,-247.86,9.78,9.45,354.36,385.06,777.93,207.72,224.94,12.54,48651.29,17061.86,728.12,1.7,597.47,2.11,22.79,5.08,4.4,-185.97,-434.13,10223.37,10135.67,2.44,59.78,540.28
2022-03-28 19:37:54,-220.84,-277.4,-233.26,-218.15,-272.28,-261.96,9.79,9.46,354.23,385.06,777.64,207.69,224.91,12.54,46749.77,18002.23,725.63,1.76,600.85,2.19,22.69,6.26,10.07,-191.68,-448.82,10143.01,10146.03,2.45,59.84,540.34
