Date,Consumption,Wind,Solar,Wind+Solar
2017-12-01,1526.2749999999999,52.32399999999999,19.266000000000002,71.58999999999999
2017-12-02,1342.9289999999999,126.27299999999998,16.460000000000004,142.73299999999998
2017-12-03,1278.463,387.4879999999999,12.411,399.8989999999999
2017-12-04,1586.1860000000001,479.79999999999995,10.746,490.54599999999994
2017-12-05,1604.929,611.4860000000001,10.950999999999999,622.4370000000001
2017-12-06,1597.7659999999998,632.4990000000001,8.008,640.5070000000002
2017-12-07,1598.5750000000003,743.722,42.995000000000005,786.717
2017-12-08,1579.53,652.8250000000002,20.502,673.3270000000001
2017-12-09,1364.9029999999998,712.3180000000001,12.343,724.6610000000001
2017-12-10,1272.6,622.9439999999998,9.92,632.8639999999998
2017-12-11,1575.607,415.10599999999994,5.669,420.7749999999999
2017-12-12,1610.861,590.097,13.248,603.345
2017-12-13,1613.8029999999997,721.5390000000001,36.879999999999995,758.4190000000001
2017-12-14,1611.1189999999997,666.4379999999999,21.028,687.4659999999999
2017-12-15,1532.5790000000002,176.421,21.653,198.07399999999998
2017-12-16,1338.3560000000002,277.392,15.903,293.295
2017-12-17,1253.5269999999998,250.721,12.619999999999997,263.341
2017-12-18,1538.7690000000002,134.841,15.897,150.738
2017-12-19,1540.667,99.09800000000001,8.794,107.89200000000001
2017-12-20,1505.4449999999997,90.882,8.8,99.682
2017-12-21,1473.731,259.03799999999995,7.312,266.34999999999997
2017-12-22,1376.102,228.7719999999999,10.065,238.8369999999999
2017-12-23,1215.0620000000001,748.0740000000001,8.448000000000002,756.522
2017-12-24,1085.802,812.42,9.95,822.37
2017-12-25,1060.306,587.8100000000001,15.764,603.5740000000001
2017-12-26,1088.1729999999998,717.4499999999999,30.923000000000002,748.3729999999999
2017-12-27,1225.0450000000003,394.505,16.531,411.036
2017-12-28,1258.914,506.423,14.16,520.583
2017-12-29,1245.974,584.277,30.538,614.815
2017-12-30,1161.394,721.245,7.465000000000001,728.71
2017-12-31,1061.7930000000001,721.172,19.978999999999996,741.1510000000001
2018-01-01,1063.3679999999997,680.0950000000001,29.486,709.5810000000001
2018-01-02,1362.9880000000003,472.798,16.327,489.125
2018-01-03,1477.4009999999996,937.882,13.102999999999998,950.9849999999999
2018-01-04,1467.407,591.3149999999998,9.263,600.5779999999999
2018-01-05,1436.0539999999996,526.593,18.381,544.9739999999999
2018-01-06,1225.864,203.89600000000002,29.154999999999998,233.05100000000002
2018-01-07,1183.1350000000002,389.48,17.0,406.48
2018-01-08,1523.6480000000004,557.0739999999998,30.372000000000003,587.4459999999998
2018-01-09,1550.38,519.081,29.453,548.534
2018-01-10,1498.5369999999998,148.12599999999998,37.827999999999996,185.95399999999998
2018-01-11,1506.485,35.78399999999999,21.017000000000003,56.800999999999995
2018-01-12,1490.5549999999998,132.627,11.011000000000001,143.638
2018-01-13,1303.094,336.29600000000005,11.431,347.72700000000003
2018-01-14,1216.045,396.86099999999993,33.246,430.1069999999999
2018-01-15,1565.0530000000006,742.827,30.279000000000003,773.106
2018-01-16,1592.054,673.261,18.544999999999998,691.8059999999999
2018-01-17,1603.534,661.151,18.862000000000002,680.0129999999999
2018-01-18,1596.151,684.2349999999999,15.811,700.0459999999999
2018-01-19,1517.8310000000004,297.65500000000003,26.536,324.19100000000003
2018-01-20,1311.3229999999999,205.317,15.013,220.33
2018-01-21,1207.923,109.08799999999998,18.296999999999997,127.38499999999998
2018-01-22,1513.782,313.94300000000004,9.659,323.60200000000003
2018-01-23,1542.97,394.519,18.980000000000004,413.499
2018-01-24,1557.5190000000002,761.971,41.024,802.995
2018-01-25,1524.2409999999998,394.29600000000005,30.156000000000002,424.45200000000006
2018-01-26,1477.983,50.69099999999999,27.65,78.34099999999998
2018-01-27,1281.1490000000001,314.429,25.558,339.98699999999997
2018-01-28,1203.899,841.002,22.197,863.199
2018-01-29,1525.812,899.632,23.739,923.371
2018-01-30,1536.0040000000001,467.71700000000016,49.855999999999995,517.5730000000001
2018-01-31,1572.2250000000001,705.5759999999999,30.908,736.4839999999999
2018-02-01,1561.947,522.1489999999999,32.595000000000006,554.7439999999999
2018-02-02,1521.025,351.065,38.06999999999999,389.135
2018-02-03,1288.1139999999998,112.22800000000001,25.098000000000003,137.32600000000002
2018-02-04,1211.977,252.417,26.189,278.606
2018-02-05,1514.445,202.82000000000005,53.30199999999999,256.12200000000007
2018-02-06,1539.4240000000002,93.384,66.492,159.876
2018-02-07,1560.7160000000001,56.454,55.937000000000005,112.391
2018-02-08,1556.3029999999997,91.859,51.721,143.57999999999998
2018-02-09,1551.9889999999998,209.042,42.355000000000004,251.397
2018-02-10,1326.277,171.106,24.427,195.533
2018-02-11,1239.8640000000003,625.419,28.516000000000002,653.935
2018-02-12,1502.628,463.90999999999997,47.38,511.28999999999996
2018-02-13,1516.7140000000004,259.05400000000003,97.675,356.72900000000004
2018-02-14,1546.8980000000006,325.59899999999993,113.511,439.1099999999999
2018-02-15,1590.692,506.3190000000001,30.743000000000002,537.0620000000001
2018-02-16,1517.847,328.20099999999996,71.702,399.90299999999996
2018-02-17,1316.896,72.44099999999997,34.463,106.90399999999997
2018-02-18,1212.271,125.79399999999998,59.636,185.42999999999998
2018-02-19,1501.9180000000001,59.73899999999999,58.919000000000004,118.65799999999999
2018-02-20,1528.7020000000002,109.402,65.835,175.237
2018-02-21,1523.1190000000001,153.066,91.72500000000001,244.791
2018-02-22,1533.3509999999999,261.1940000000001,88.68099999999998,349.87500000000006
