time,Consumption,Wind,Solar,temperature,radiation_direct_horizontal,hour,month,day_of_week,Consumption_detrended,season,day_of_week_str,daylight_duration,week,is_holiday,Consumption_resid,Wind_resid,Solar_resid,temperature_resid,radiation_direct_horizontal_resid
2015-01-01 00:00:00,41.151000,8.852000,0.071000,-0.981000,0.000000,0,1,3,-7.292710,Winter,Thu,7.921998,1,True,0.136794,0.610749,0.382488,-4.475639,-7.584582
2015-01-01 01:00:00,40.135000,9.054000,0.071000,-1.035000,0.000000,1,1,3,-7.301935,Winter,Thu,7.921998,1,True,0.770480,1.035357,0.382506,-4.395293,-7.589014
2015-01-01 02:00:00,39.106000,9.070000,0.071000,-1.109000,0.000000,2,1,3,-8.278181,Winter,Thu,7.921998,1,True,0.715188,1.414133,0.382491,-4.300305,-7.592688
2015-01-01 03:00:00,38.765000,9.163000,0.071000,-1.166000,0.000000,3,1,3,-9.416884,Winter,Thu,7.921998,1,True,-0.421491,1.741938,0.382278,-4.202593,-7.623388
2015-01-01 04:00:00,38.941000,9.231000,0.071000,-1.226000,0.000000,4,1,3,-11.265045,Winter,Thu,7.921998,1,True,-2.108369,2.205539,0.375675,-4.088111,-7.833223
2015-01-01 05:00:00,39.045000,9.689000,0.071000,-1.305000,0.000000,5,1,3,-16.159181,Winter,Thu,7.921998,1,True,-3.894775,2.649720,0.346523,-4.003797,-8.358313
2015-01-01 06:00:00,40.206000,10.331000,0.071000,-1.478000,0.000000,6,1,3,-20.311413,Winter,Thu,7.921998,1,True,-6.443170,2.922587,0.326926,-3.906872,-8.383774
2015-01-01 07:00:00,41.133000,10.208000,0.071000,-1.692000,0.432800,7,1,3,-22.105477,Winter,Thu,7.921998,1,True,-8.999617,3.208723,0.178267,-3.850852,-8.433549
2015-01-01 08:00:00,42.963000,10.029000,0.773000,-1.046000,8.877300,8,1,3,-21.644826,Winter,Thu,7.921998,1,True,-11.373927,3.684609,-0.731034,-4.136024,-9.211558
2015-01-01 09:00:00,45.088000,10.550000,2.117000,0.072000,34.158300,9,1,3,-20.800058,Winter,Thu,7.921998,1,True,-12.732510,3.893289,-2.011283,-4.573847,-15.434145
2015-01-01 10:00:00,47.013000,11.390000,3.364000,0.866000,56.545800,10,1,3,-19.891671,Winter,Thu,7.921998,1,True,-13.764733,3.610074,-2.932536,-5.058339,-28.962178
2015-01-01 11:00:00,48.159000,12.103000,4.198000,1.493000,62.869000,11,1,3,-18.403361,Winter,Thu,7.921998,1,True,-13.554336,3.510162,-3.173989,-5.485397,-38.165493
2015-01-01 12:00:00,47.164000,12.505000,3.500000,1.818000,54.260700,12,1,3,-18.345484,Winter,Thu,7.921998,1,True,-12.522781,3.512272,-2.650411,-5.712975,-32.612974
2015-01-01 13:00:00,46.752000,11.921000,2.279000,1.726000,28.570400,13,1,3,-17.568290,Winter,Thu,7.921998,1,True,-11.219321,3.768107,-1.515385,-5.648664,-20.043013
2015-01-01 14:00:00,47.403000,11.851000,0.746000,1.103000,5.839800,14,1,3,-16.353994,Winter,Thu,7.921998,1,True,-10.367246,3.688224,-0.260155,-5.195341,-9.866950
2015-01-01 15:00:00,49.440000,13.582000,0.050000,0.180000,0.180800,15,1,3,-14.747490,Winter,Thu,7.921998,1,True,-11.193545,3.392015,0.347969,-4.597697,-7.516206
2015-01-01 16:00:00,53.410000,15.436000,0.000000,-0.154000,0.000000,16,1,3,-13.913200,Winter,Thu,7.921998,1,True,-12.991757,3.038074,0.375943,-4.417506,-7.976983
2015-01-01 17:00:00,53.672000,16.868000,0.000000,-0.336000,0.000000,17,1,3,-14.012826,Winter,Thu,7.921998,1,True,-12.080051,2.452151,0.383157,-4.317708,-7.656411
2015-01-01 18:00:00,53.012000,18.008000,0.000000,-0.410000,0.000000,18,1,3,-13.003465,Winter,Thu,7.921998,1,True,-10.089093,1.877449,0.382741,-4.219769,-7.519259
2015-01-01 19:00:00,50.313000,19.181000,0.000000,-0.451000,0.000000,19,1,3,-11.979561,Winter,Thu,7.921998,1,True,-7.594608,1.546244,0.383242,-4.155660,-7.581542
2015-01-01 20:00:00,48.730000,20.353000,0.000000,-0.493000,0.000000,20,1,3,-10.602748,Winter,Thu,7.921998,1,True,-6.157788,1.325527,0.383677,-4.124516,-7.580112
2015-01-01 21:00:00,48.624000,21.235000,0.000000,-0.505000,0.000000,21,1,3,-8.933052,Winter,Thu,7.921998,1,True,-5.587433,1.341436,0.383751,-4.131472,-7.575967
2015-01-01 22:00:00,45.668000,22.083000,0.000000,-0.481000,0.000000,22,1,3,-8.216232,Winter,Thu,7.921998,1,True,-3.319079,1.098661,0.382711,-4.143636,-7.571287
2015-01-01 23:00:00,42.424000,22.472000,0.000000,-0.493000,0.000000,23,1,3,-8.301374,Winter,Thu,7.921998,1,True,-0.957874,1.219386,0.382781,-4.180959,-7.566493
2015-01-02 00:00:00,40.577000,23.434000,0.000000,-0.490000,0.000000,0,1,4,-7.866710,Winter,Fri,7.941548,1,False,0.019523,2.416481,0.283209,-2.433704,-7.261164
2015-01-02 01:00:00,39.707000,24.248000,0.000000,-0.432000,0.000000,1,1,4,-7.729935,Winter,Fri,7.941548,1,False,0.165408,3.158399,0.283295,-2.352121,-7.256249
2015-01-02 02:00:00,39.504000,25.034000,0.000000,-0.326000,0.000000,2,1,4,-7.880181,Winter,Fri,7.941548,1,False,0.029166,3.859939,0.283382,-2.214592,-7.251970
2015-01-02 03:00:00,40.391000,25.721000,0.000000,-0.170000,0.000000,3,1,4,-7.790884,Winter,Fri,7.941548,1,False,-0.188280,4.034122,0.283445,-2.036328,-7.223345
2015-01-02 04:00:00,42.382000,26.172000,0.000000,-0.016000,0.000000,4,1,4,-7.824045,Winter,Fri,7.941548,1,False,-0.560701,4.275353,0.283543,-1.859696,-7.012801
2015-01-02 05:00:00,45.679000,26.355000,0.000000,0.198000,0.000000,5,1,4,-9.525181,Winter,Fri,7.941548,1,False,0.585444,4.166638,0.300870,-1.652601,-6.881811
2015-01-02 06:00:00,50.418000,26.193000,0.000000,0.486000,0.000000,6,1,4,-10.099413,Winter,Fri,7.941548,1,False,2.252109,3.602173,0.346650,-1.388510,-7.229830
2015-01-02 07:00:00,54.131000,26.590000,0.038000,0.893000,0.257200,7,1,4,-9.107477,Winter,Fri,7.941548,1,False,3.135579,3.512917,0.322571,-1.069184,-6.682461
2015-01-02 08:00:00,56.505000,25.934000,0.252000,1.577000,1.573800,8,1,4,-8.102826,Winter,Fri,7.941548,1,False,2.596957,2.835583,-0.030869,-0.808411,-6.744000
2015-01-02 09:00:00,58.447000,25.641000,0.667000,2.327000,3.635900,9,1,4,-7.441058,Winter,Fri,7.941548,1,False,2.218097,2.293324,-0.449701,-0.668516,-12.650688
2015-01-02 10:00:00,59.453000,25.810000,1.262000,3.027000,7.958000,10,1,4,-7.451671,Winter,Fri,7.941548,1,False,1.737664,2.356437,-0.623012,-0.577861,-21.780218
2015-01-02 11:00:00,59.201000,25.642000,1.726000,3.517000,10.546900,11,1,4,-7.361361,Winter,Fri,7.941548,1,False,2.447261,2.196651,-0.487374,-0.584191,-28.804422
2015-01-02 12:00:00,58.564000,25.795000,1.899000,3.729000,8.650200,12,1,4,-6.945484,Winter,Fri,7.941548,1,False,3.982103,2.732296,-0.158972,-0.613867,-28.738027
2015-01-02 13:00:00,57.721000,25.297000,1.352000,3.646000,7.070100,13,1,4,-6.599290,Winter,Fri,7.941548,1,False,4.459345,2.991015,0.040361,-0.612301,-20.029923
2015-01-02 14:00:00,57.276000,24.982000,0.516000,3.205000,2.018900,14,1,4,-6.480994,Winter,Fri,7.941548,1,False,4.620293,3.139173,0.223692,-0.472380,-12.695998
2015-01-02 15:00:00,58.813000,24.719000,0.045000,2.656000,0.047200,15,1,4,-5.374490,Winter,Fri,7.941548,1,False,4.843836,3.070587,0.283983,-0.217921,-9.218512
2015-01-02 16:00:00,61.605000,24.301000,0.000000,2.390000,0.000000,16,1,4,-5.718200,Winter,Fri,7.941548,1,False,5.498308,2.800143,0.276368,-0.145889,-7.990757
2015-01-02 17:00:00,61.645000,25.010000,0.000000,2.252000,0.000000,17,1,4,-6.039826,Winter,Fri,7.941548,1,False,5.496172,3.247238,0.275351,-0.062867,-7.367747
2015-01-02 18:00:00,59.283000,24.783000,0.000000,2.089000,0.000000,18,1,4,-6.732465,Winter,Fri,7.941548,1,False,4.565234,2.866102,0.280795,-0.017671,-7.174375
2015-01-02 19:00:00,55.622000,24.279000,0.000000,1.936000,0.000000,19,1,4,-6.670561,Winter,Fri,7.941548,1,False,3.860612,2.425802,0.284635,0.017896,-7.218878
2015-01-02 20:00:00,53.186000,24.366000,0.000000,1.806000,0.000000,20,1,4,-6.146748,Winter,Fri,7.941548,1,False,3.761221,2.441098,0.285058,0.050437,-7.221279
2015-01-02 21:00:00,50.691000,24.546000,0.000000,1.660000,0.000000,21,1,4,-6.866052,Winter,Fri,7.941548,1,False,2.335652,3.037459,0.285039,0.052149,-7.220134
2015-01-02 22:00:00,45.323000,24.626000,0.000000,1.549000,0.000000,22,1,4,-8.561232,Winter,Fri,7.941548,1,False,0.567904,2.834535,0.283604,0.052909,-7.220703
2015-01-02 23:00:00,40.464000,24.076000,0.000000,1.370000,0.000000,23,1,4,-10.261374,Winter,Fri,7.941548,1,False,-1.045233,2.216532,0.283469,-0.036549,-7.222303
2015-01-03 00:00:00,38.338000,23.277000,0.000000,1.169000,0.000000,0,1,5,-10.105710,Winter,Sat,7.962767,1,False,-0.643609,4.181458,0.281410,0.525623,-7.273098
2015-01-03 01:00:00,36.897000,22.117000,0.000000,1.027000,0.000000,1,1,5,-10.539935,Winter,Sat,7.962767,1,False,-0.843159,3.429461,0.281328,0.436518,-7.272789
2015-01-03 02:00:00,36.104000,20.918000,0.000000,0.857000,0.000000,2,1,5,-11.280181,Winter,Sat,7.962767,1,False,-0.775249,2.550434,0.281286,0.347499,-7.271049
2015-01-03 03:00:00,36.453000,20.291000,0.000000,0.633000,0.000000,3,1,5,-11.728884,Winter,Sat,7.962767,1,False,0.019965,1.963802,0.280503,0.225519,-7.241570
2015-01-03 04:00:00,36.839000,20.508000,0.000000,0.412000,0.000000,4,1,5,-13.367045,Winter,Sat,7.962767,1,False,1.466847,1.799635,0.275501,0.097489,-6.731245
2015-01-03 05:00:00,38.073000,21.327000,0.000000,0.275000,0.000000,5,1,5,-17.131181,Winter,Sat,7.962767,1,False,1.229975,1.906869,0.282194,0.032916,-4.918431
2015-01-03 06:00:00,40.819000,21.946000,0.000000,0.174000,0.000000,6,1,5,-19.698413,Winter,Sat,7.962767,1,False,-0.279375,2.283166,0.313859,-0.010288,-3.031296
2015-01-03 07:00:00,44.119000,22.980000,0.074000,0.168000,0.195700,7,1,5,-19.119477,Winter,Sat,7.962767,1,False,-1.488870,3.477507,0.351167,0.002504,-1.934014
2015-01-03 08:00:00,47.421000,23.419000,0.608000,0.565000,1.220600,8,1,5,-17.186826,Winter,Sat,7.962767,1,False,-1.870511,4.370954,0.125633,0.011946,-3.810863
2015-01-03 09:00:00,49.756000,23.097000,1.279000,1.077000,1.868300,9,1,5,-16.132058,Winter,Sat,7.962767,1,False,-1.935241,4.518130,-0.479603,-0.085424,-10.870615
2015-01-03 10:00:00,51.917000,23.230000,1.700000,1.422000,1.787300,10,1,5,-14.987671,Winter,Sat,7.962767,1,False,-1.261194,4.898371,-1.101411,-0.344560,-22.442776
2015-01-03 11:00:00,52.205000,22.829000,1.618000,1.595000,1.478900,11,1,5,-14.357361,Winter,Sat,7.962767,1,False,-0.812347,4.466492,-1.491149,-0.622103,-26.858834
2015-01-03 12:00:00,52.147000,21.174000,1.155000,1.733000,2.015000,12,1,5,-13.362484,Winter,Sat,7.962767,1,False,0.414617,3.489327,-1.594483,-0.692679,-21.047501
2015-01-03 13:00:00,50.677000,19.464000,0.587000,1.720000,1.937800,13,1,5,-13.643290,Winter,Sat,7.962767,1,False,0.334474,2.774459,-1.082289,-0.583236,-10.267391
2015-01-03 14:00:00,50.478000,17.468000,0.195000,1.395000,0.520500,14,1,5,-13.278994,Winter,Sat,7.962767,1,False,0.073361,1.542976,-0.104785,-0.280079,-2.558588
2015-01-03 15:00:00,52.820000,16.038000,0.021000,0.871000,0.015200,15,1,5,-11.367490,Winter,Sat,7.962767,1,False,0.543061,0.313358,0.373283,0.127568,-2.117947
2015-01-03 16:00:00,55.854000,15.378000,0.000000,0.766000,0.000000,16,1,5,-11.469200,Winter,Sat,7.962767,1,False,-0.005095,-0.766250,0.315119,0.388507,-4.801594
2015-01-03 17:00:00,56.259000,14.449000,0.000000,0.746000,0.000000,17,1,5,-11.425826,Winter,Sat,7.962767,1,False,0.316498,-2.048197,0.279378,0.615978,-6.438273
2015-01-03 18:00:00,55.017000,12.946000,0.000000,0.844000,0.000000,18,1,5,-10.998465,Winter,Sat,7.962767,1,False,0.714319,-3.532703,0.276114,0.936000,-7.154743
2015-01-03 19:00:00,50.801000,13.871000,0.000000,0.817000,0.000000,19,1,5,-11.491561,Winter,Sat,7.962767,1,False,-0.008310,-2.863315,0.276851,1.122475,-7.237134
2015-01-03 20:00:00,48.359000,15.216000,0.000000,0.670000,0.000000,20,1,5,-10.973748,Winter,Sat,7.962767,1,False,-0.433944,-1.851210,0.276716,1.156656,-7.232781
2015-01-03 21:00:00,47.968000,15.811000,0.000000,0.677000,0.000000,21,1,5,-9.589052,Winter,Sat,7.962767,1,False,-0.402181,-1.411285,0.276855,1.256560,-7.227627
2015-01-03 22:00:00,45.427000,17.337000,0.000000,0.522000,0.000000,22,1,5,-8.457232,Winter,Sat,7.962767,1,False,0.162028,-0.529567,0.282206,1.185229,-7.221846
2015-01-03 23:00:00,42.806000,17.864000,0.000000,0.300000,0.000000,23,1,5,-7.919374,Winter,Sat,7.962767,1,False,0.587434,-0.653550,0.282330,1.017426,-7.215345
2015-01-04 00:00:00,38.517000,18.736000,0.000000,0.213000,0.000000,0,1,6,-9.926710,Winter,Sun,7.985632,1,False,-1.082820,-0.150072,0.283327,0.939938,-7.201497
2015-01-04 01:00:00,37.082000,18.898000,0.000000,0.152000,0.000000,1,1,6,-10.354935,Winter,Sun,7.985632,1,False,-1.132870,-0.244324,0.283460,0.789279,-7.195371
2015-01-04 02:00:00,36.575000,18.966000,0.000000,0.107000,0.000000,2,1,6,-10.809181,Winter,Sun,7.985632,1,False,-0.796372,-0.808255,0.283602,0.571541,-7.190553
2015-01-04 03:00:00,36.793000,19.098000,0.000000,0.058000,0.000000,3,1,6,-11.388884,Winter,Sun,7.985632,1,False,0.591209,-1.147133,0.282512,0.320571,-7.166129
2015-01-04 04:00:00,36.336000,18.750000,0.000000,0.029000,0.000000,4,1,6,-13.870045,Winter,Sun,7.985632,1,False,2.646192,-1.611629,0.277588,0.105550,-6.847971
2015-01-04 05:00:00,35.592000,18.627000,0.000000,0.002000,0.000000,5,1,6,-19.612181,Winter,Sun,7.985632,1,False,1.864636,-2.128687,0.267585,-0.067656,-5.866094
2015-01-04 06:00:00,38.255000,17.995000,0.000000,-0.040000,0.000000,6,1,6,-22.262413,Winter,Sun,7.985632,1,False,0.743572,-2.678206,0.241526,-0.206390,-5.116040
2015-01-04 07:00:00,41.037000,17.961000,0.058000,-0.004000,0.244800,7,1,6,-22.201477,Winter,Sun,7.985632,1,False,-1.193949,-2.695280,0.176459,-0.305456,-5.185221
2015-01-04 08:00:00,43.899000,17.248000,0.974000,0.478000,3.822000,8,1,6,-20.708826,Winter,Sun,7.985632,1,False,-1.575956,-2.978381,0.313718,-0.294298,-3.736927
2015-01-04 09:00:00,46.915000,16.822000,2.771000,1.207000,14.217100,9,1,6,-18.973058,Winter,Sun,7.985632,1,False,-0.916617,-2.928936,0.959762,-0.180982,0.941546
2015-01-04 10:00:00,50.252000,16.905000,4.151000,1.890000,32.321600,10,1,6,-16.652671,Winter,Sun,7.985632,1,False,0.058222,-2.532955,1.390447,-0.060880,13.254204
2015-01-04 11:00:00,50.784000,16.848000,4.579000,2.430000,45.003500,11,1,6,-15.778361,Winter,Sun,7.985632,1,False,0.959466,-2.333312,1.506400,0.077880,22.868461
2015-01-04 12:00:00,48.824000,16.658000,3.992000,2.735000,44.411700,12,1,6,-16.685484,Winter,Sun,7.985632,1,False,0.573958,-2.288234,1.283726,0.196866,23.603767
2015-01-04 13:00:00,47.517000,16.118000,2.421000,2.680000,29.323900,13,1,6,-16.803290,Winter,Sun,7.985632,1,False,0.383866,-2.836110,0.721967,0.214038,14.623490
2015-01-04 14:00:00,47.398000,15.084000,0.952000,1.999000,8.319300,14,1,6,-16.358994,Winter,Sun,7.985632,1,False,0.065483,-4.056545,0.448135,0.001845,-0.353733
2015-01-04 15:00:00,49.465000,14.160000,0.084000,0.676000,0.246700,15,1,6,-14.722490,Winter,Sun,7.985632,1,False,-0.288236,-5.459077,0.278325,-0.616094,-4.713308
2015-01-04 16:00:00,53.400000,13.715000,0.000000,0.094000,0.000000,16,1,6,-13.923200,Winter,Sun,7.985632,1,False,-0.751381,-6.752920,0.276302,-0.931618,-4.549990
2015-01-04 17:00:00,54.108000,13.750000,0.000000,-0.144000,0.000000,17,1,6,-13.576826,Winter,Sun,7.985632,1,False,-0.865210,-7.224877,0.281918,-1.042448,-5.974933
2015-01-04 18:00:00,52.621000,14.251000,0.000000,-0.312000,0.000000,18,1,6,-13.394465,Winter,Sun,7.985632,1,False,-1.435581,-6.858033,0.286958,-1.096696,-6.971151
2015-01-04 19:00:00,50.243000,14.132000,0.000000,-0.382000,0.000000,19,1,6,-12.049561,Winter,Sun,7.985632,1,False,-1.564877,-7.019383,0.284359,-1.075585,-7.168734
2015-01-04 20:00:00,48.877000,13.069000,0.000000,-0.403000,0.000000,20,1,6,-10.455748,Winter,Sun,7.985632,1,False,-2.123439,-7.757016,0.283962,-1.047181,-7.174661
2015-01-04 21:00:00,48.808000,12.458000,0.000000,-0.446000,0.000000,21,1,6,-8.749052,Winter,Sun,7.985632,1,False,-1.806981,-7.533079,0.283961,-1.050428,-7.177044
2015-01-04 22:00:00,46.024000,12.453000,0.000000,-0.519000,0.000000,22,1,6,-7.860232,Winter,Sun,7.985632,1,False,-1.611683,-7.205942,0.283966,-1.081512,-7.179449
2015-01-04 23:00:00,42.658000,12.321000,0.000000,-0.653000,0.000000,23,1,6,-8.067374,Winter,Sun,7.985632,1,False,-1.869765,-6.842579,0.284049,-1.161734,-7.181429
2015-01-05 00:00:00,40.699000,12.279000,0.000000,-0.795000,0.000000,0,1,0,-7.744710,Winter,Mon,8.010114,2,False,-2.254956,-6.783695,0.285015,-1.302773,-7.175930
2015-01-05 01:00:00,39.447000,12.660000,0.000000,-0.937000,0.000000,1,1,0,-7.989935,Winter,Mon,8.010114,2,False,-2.685024,-6.403293,0.285091,-1.391322,-7.177450
2015-01-05 02:00:00,39.513000,12.763000,0.000000,-1.117000,0.000000,2,1,0,-7.871181,Winter,Mon,8.010114,2,False,-3.047215,-6.347103,0.285139,-1.527451,-7.179223
2015-01-05 03:00:00,40.440000,13.547000,0.000000,-1.338000,0.000000,3,1,0,-7.741884,Winter,Mon,8.010114,2,False,-3.441996,-5.657504,0.285294,-1.709157,-7.196155
2015-01-05 04:00:00,43.931000,14.853000,0.000000,-1.586000,0.000000,4,1,0,-6.275045,Winter,Mon,8.010114,2,False,-3.339509,-4.444433,0.283827,-1.937139,-7.570032
2015-01-05 05:00:00,50.074000,15.410000,0.000000,-1.881000,0.000000,5,1,0,-5.130181,Winter,Mon,8.010114,2,False,-3.260855,-4.045159,0.277071,-2.223867,-8.641224
2015-01-05 06:00:00,56.244000,15.314000,0.000000,-2.120000,0.000000,6,1,0,-4.273413,Winter,Mon,8.010114,2,False,-3.419872,-4.205238,0.250766,-2.481265,-9.561599
2015-01-05 07:00:00,59.860000,15.190000,0.093000,-2.266000,0.659100,7,1,0,-3.378477,Winter,Mon,8.010114,2,False,-3.381234,-4.153721,0.228811,-2.666167,-9.210833
2015-01-05 08:00:00,61.179000,14.611000,1.057000,-1.608000,10.229400,8,1,0,-3.428826,Winter,Mon,8.010114,2,False,-3.437692,-4.102305,0.514150,-2.440449,-3.094244
2015-01-05 09:00:00,62.104000,13.642000,2.986000,-0.410000,36.515600,9,1,0,-3.784058,Winter,Mon,8.010114,2,False,-3.696497,-4.483664,1.304193,-1.859396,13.987303
2015-01-05 10:00:00,63.018000,12.310000,4.770000,0.616000,70.061300,10,1,0,-3.886671,Winter,Mon,8.010114,2,False,-3.846651,-5.432479,2.182371,-1.401181,37.306356
2015-01-05 11:00:00,62.952000,11.118000,5.870000,1.372000,82.483500,11,1,0,-3.610361,Winter,Mon,8.010114,2,False,-4.093833,-6.431751,2.889733,-1.083909,47.106988
2015-01-05 12:00:00,62.108000,9.794000,5.666000,1.775000,70.248100,12,1,0,-3.401484,Winter,Mon,8.010114,2,False,-4.191918,-7.170022,3.065189,-0.917219,38.906978
2015-01-05 13:00:00,61.182000,7.868000,4.095000,1.813000,38.648400,13,1,0,-3.138290,Winter,Mon,8.010114,2,False,-3.995014,-8.118618,2.423432,-0.873454,16.503660
2015-01-05 14:00:00,60.450000,6.205000,1.788000,0.991000,10.501500,14,1,0,-3.306994,Winter,Mon,8.010114,2,False,-4.106388,-9.080259,1.275074,-1.320081,-3.381854
2015-01-05 15:00:00,61.342000,5.077000,0.197000,-0.412000,0.410100,15,1,0,-2.845490,Winter,Mon,8.010114,2,False,-4.013176,-10.054459,0.377932,-2.195965,-9.329419
2015-01-05 16:00:00,65.130000,4.507000,0.000000,-0.973000,0.000000,16,1,0,-2.193200,Winter,Mon,8.010114,2,False,-2.679563,-10.656402,0.267464,-2.613384,-8.512132
2015-01-05 17:00:00,64.886000,4.236000,0.000000,-1.229000,0.000000,17,1,0,-2.798826,Winter,Mon,8.010114,2,False,-2.484068,-11.099577,0.288717,-2.796701,-7.596308
2015-01-05 18:00:00,63.242000,3.924000,0.000000,-1.419000,0.000000,18,1,0,-2.773465,Winter,Mon,8.010114,2,False,-2.412564,-11.516483,0.289028,-2.904342,-7.218285
2015-01-05 19:00:00,59.162000,3.186000,0.000000,-1.552000,0.000000,19,1,0,-3.130561,Winter,Mon,8.010114,2,False,-2.537487,-12.299136,0.285941,-2.918965,-7.171970
2015-01-05 20:00:00,56.346000,2.637000,0.000000,-1.664000,0.000000,20,1,0,-2.986748,Winter,Mon,8.010114,2,False,-2.250127,-13.045766,0.285363,-2.879116,-7.170971
2015-01-05 21:00:00,54.730000,2.108000,0.000000,-1.798000,0.000000,21,1,0,-2.827052,Winter,Mon,8.010114,2,False,-1.938600,-13.547937,0.285368,-2.890423,-7.168004
2015-01-05 22:00:00,50.564000,1.810000,0.000000,-1.973000,0.000000,22,1,0,-3.320232,Winter,Mon,8.010114,2,False,-1.870610,-14.480002,0.285326,-2.956499,-7.163960
2015-01-05 23:00:00,47.317000,1.491000,0.000000,-2.161000,0.000000,23,1,0,-3.408374,Winter,Mon,8.010114,2,False,-1.831389,-15.430666,0.285315,-3.033018,-7.160073
2015-01-06 00:00:00,45.011000,1.171000,0.000000,-2.337000,0.000000,0,1,1,-3.432710,Winter,Tue,8.036185,2,False,-1.858997,-15.964385,0.286173,-3.104739,-7.150323
2015-01-06 01:00:00,44.015000,0.907000,0.000000,-2.482000,0.000000,1,1,1,-3.421935,Winter,Tue,8.036185,2,False,-2.044645,-16.312577,0.286154,-3.102076,-7.149309
2015-01-06 02:00:00,44.049000,0.840000,0.000000,-2.628000,0.000000,2,1,1,-3.335181,Winter,Tue,8.036185,2,False,-2.190409,-16.387210,0.286143,-3.092706,-7.148867
2015-01-06 03:00:00,44.730000,0.916000,0.000000,-2.785000,0.000000,3,1,1,-3.451884,Winter,Tue,8.036185,2,False,-2.933989,-16.219597,0.287176,-3.107208,-7.135677
2015-01-06 04:00:00,46.416000,1.102000,0.000000,-2.976000,0.000000,4,1,1,-3.790045,Winter,Tue,8.036185,2,False,-3.907687,-15.564609,0.296828,-3.173055,-7.089040
2015-01-06 05:00:00,50.597000,1.433000,0.000000,-3.156000,0.000000,5,1,1,-4.607181,Winter,Tue,8.036185,2,False,-4.442652,-15.084308,0.312762,-3.262964,-6.861879
2015-01-06 06:00:00,55.697000,1.793000,0.000000,-3.336000,0.000000,6,1,1,-4.820413,Winter,Tue,8.036185,2,False,-4.356964,-14.183852,0.319343,-3.364519,-6.134146
2015-01-06 07:00:00,57.954000,2.181000,0.183000,-3.401000,2.163400,7,1,1,-5.284477,Winter,Tue,8.036185,2,False,-4.596723,-13.016977,0.376549,-3.434855,-3.650398
2015-01-06 08:00:00,59.295000,2.622000,2.055000,-2.299000,25.884400,8,1,1,-5.312826,Winter,Tue,8.036185,2,False,-4.442020,-11.717551,1.210848,-2.989545,12.392844
2015-01-06 09:00:00,60.723000,3.065000,4.694000,-0.708000,74.439400,9,1,1,-5.165058,Winter,Tue,8.036185,2,False,-4.514437,-10.416851,2.305502,-2.257222,44.559035
2015-01-06 10:00:00,61.744000,3.437000,6.658000,0.495000,113.605100,10,1,1,-5.160671,Winter,Tue,8.036185,2,False,-4.858215,-9.467977,3.216700,-1.731787,70.315257
2015-01-06 11:00:00,61.628000,3.409000,7.272000,1.322000,116.441000,11,1,1,-4.934361,Winter,Tue,8.036185,2,False,-5.327453,-8.593201,3.792053,-1.369267,72.823156
2015-01-06 12:00:00,60.697000,3.773000,6.351000,1.714000,84.089600,12,1,1,-4.812484,Winter,Tue,8.036185,2,False,-5.192949,-7.179006,3.587272,-1.155896,52.951353
2015-01-06 13:00:00,59.259000,4.349000,3.958000,1.548000,39.713500,13,1,1,-5.061290,Winter,Tue,8.036185,2,False,-5.307842,-5.565860,2.414918,-1.146449,24.656310
2015-01-06 14:00:00,58.836000,5.189000,1.554000,0.361000,9.052900,14,1,1,-4.920994,Winter,Tue,8.036185,2,False,-5.019001,-4.185528,1.233498,-1.573367,5.139295
2015-01-06 15:00:00,60.089000,6.674000,0.163000,-1.189000,0.334400,15,1,1,-4.098490,Winter,Tue,8.036185,2,False,-4.453751,-2.609288,0.498810,-2.049258,-2.820952
2015-01-06 16:00:00,63.969000,8.121000,0.000000,-1.708000,0.000000,16,1,1,-3.354200,Winter,Tue,8.036185,2,False,-3.335996,-1.270063,0.352204,-2.130324,-5.276739
2015-01-06 17:00:00,64.219000,9.376000,0.000000,-1.868000,0.000000,17,1,1,-3.465826,Winter,Tue,8.036185,2,False,-3.219962,-0.194659,0.310405,-2.049891,-6.597644
2015-01-06 18:00:00,63.346000,9.575000,0.000000,-1.931000,0.000000,18,1,1,-2.669465,Winter,Tue,8.036185,2,False,-2.595536,0.180370,0.291878,-1.899208,-7.098494
2015-01-06 19:00:00,59.695000,9.714000,0.000000,-1.947000,0.000000,19,1,1,-2.597561,Winter,Tue,8.036185,2,False,-2.349973,0.495299,0.287353,-1.715949,-7.131812
2015-01-06 20:00:00,57.114000,9.263000,0.000000,-1.923000,0.000000,20,1,1,-2.218748,Winter,Tue,8.036185,2,False,-1.467942,0.323009,0.287410,-1.541747,-7.133163
2015-01-06 21:00:00,54.886000,9.666000,0.000000,-1.881000,0.000000,21,1,1,-2.671052,Winter,Tue,8.036185,2,False,-1.551297,0.826381,0.287462,-1.380359,-7.135167
2015-01-06 22:00:00,50.639000,9.524000,0.000000,-1.792000,0.000000,22,1,1,-3.245232,Winter,Tue,8.036185,2,False,-1.875748,0.782031,0.286332,-1.175473,-7.136449
2015-01-06 23:00:00,47.308000,9.127000,0.000000,-1.657000,0.000000,23,1,1,-3.417374,Winter,Tue,8.036185,2,False,-2.169354,0.639973,0.286460,-0.961945,-7.136649
2015-01-07 00:00:00,45.125000,8.514000,0.000000,-1.433000,0.000000,0,1,2,-3.318710,Winter,Wed,8.063816,2,False,-2.244568,0.186806,0.297136,-0.643750,-6.879830
