utc_timestamp,Consumption,Wind,Solar,Wind+Solar,temperature,radiation_direct_horizontal,radiation_diffuse_horizontal
2015-01-01 00:00:00+00:00,41.151,8.852,,,-0.981,0.0,0.0
2015-01-01 01:00:00+00:00,40.135,9.054,,,-1.035,0.0,0.0
2015-01-01 02:00:00+00:00,39.106,9.07,,,-1.109,0.0,0.0
2015-01-01 03:00:00+00:00,38.765,9.163,,,-1.166,0.0,0.0
2015-01-01 04:00:00+00:00,38.941,9.231,,,-1.226,0.0,0.0
2015-01-01 05:00:00+00:00,39.045,9.689,,,-1.305,0.0,0.0
2015-01-01 06:00:00+00:00,40.206,10.331,,,-1.478,0.0,0.0
2015-01-01 07:00:00+00:00,41.133,10.208,0.071,10.279,-1.692,0.4328,6.768
2015-01-01 08:00:00+00:00,42.963,10.029,0.773,10.802,-1.046,8.8773,51.9464
2015-01-01 09:00:00+00:00,45.088,10.55,2.117,12.667000000000002,0.072,34.1583,97.0929
2015-01-01 10:00:00+00:00,47.013,11.39,3.364,14.754000000000001,0.866,56.5458,120.2907
2015-01-01 11:00:00+00:00,48.159,12.103,4.198,16.301000000000002,1.493,62.869,126.2112
2015-01-01 12:00:00+00:00,47.164,12.505,3.5,16.005000000000003,1.818,54.2607,115.7275
2015-01-01 13:00:00+00:00,46.752,11.921,2.279,14.2,1.726,28.5704,87.5581
2015-01-01 14:00:00+00:00,47.403,11.851,0.746,12.597000000000001,1.103,5.8398,38.3294
2015-01-01 15:00:00+00:00,49.44,13.582,0.05,13.632000000000001,0.18,0.1808,2.2971
2015-01-01 16:00:00+00:00,53.41,15.436,0.0,15.436,-0.154,0.0,0.0
2015-01-01 17:00:00+00:00,53.672,16.868,0.0,16.868,-0.336,0.0,0.0
2015-01-01 18:00:00+00:00,53.012,18.008,0.0,18.008,-0.41,0.0,0.0
2015-01-01 19:00:00+00:00,50.313,19.181,0.0,19.181,-0.451,0.0,0.0
2015-01-01 20:00:00+00:00,48.73,20.353,0.0,20.353,-0.493,0.0,0.0
2015-01-01 21:00:00+00:00,48.624,21.235,0.0,21.235,-0.505,0.0,0.0
2015-01-01 22:00:00+00:00,45.668,22.083,0.0,22.083,-0.481,0.0,0.0
2015-01-01 23:00:00+00:00,42.424,22.472,0.0,22.472,-0.493,0.0,0.0
2015-01-02 00:00:00+00:00,40.577,23.434,0.0,23.434,-0.49,0.0,0.0
2015-01-02 01:00:00+00:00,39.707,24.248,0.0,24.248,-0.432,0.0,0.0
2015-01-02 02:00:00+00:00,39.504,25.034,0.0,25.034,-0.326,0.0,0.0
2015-01-02 03:00:00+00:00,40.391,25.721,0.0,25.721,-0.17,0.0,0.0
2015-01-02 04:00:00+00:00,42.382,26.172,0.0,26.172,-0.016,0.0,0.0
2015-01-02 05:00:00+00:00,45.679,26.355,0.0,26.355,0.198,0.0,0.0
2015-01-02 06:00:00+00:00,50.418,26.193,0.0,26.193,0.486,0.0,0.0
2015-01-02 07:00:00+00:00,54.131,26.59,0.038,26.628,0.893,0.2572,6.4205
2015-01-02 08:00:00+00:00,56.505,25.934,0.252,26.186,1.577,1.5738,35.8543
2015-01-02 09:00:00+00:00,58.447,25.641,0.667,26.308,2.327,3.6359,68.0313
2015-01-02 10:00:00+00:00,59.453,25.81,1.262,27.072,3.027,7.958,100.6625
2015-01-02 11:00:00+00:00,59.201,25.642,1.726,27.368,3.517,10.5469,112.3497
2015-01-02 12:00:00+00:00,58.564,25.795,1.899,27.694000000000003,3.729,8.6502,98.9765
2015-01-02 13:00:00+00:00,57.721,25.297,1.352,26.649,3.646,7.0701,76.7582
2015-01-02 14:00:00+00:00,57.276,24.982,0.516,25.497999999999998,3.205,2.0189,32.6811
2015-01-02 15:00:00+00:00,58.813,24.719,0.045,24.764000000000003,2.656,0.0472,1.6058
2015-01-02 16:00:00+00:00,61.605,24.301,0.0,24.301,2.39,0.0,0.0
2015-01-02 17:00:00+00:00,61.645,25.01,0.0,25.01,2.252,0.0,0.0
2015-01-02 18:00:00+00:00,59.283,24.783,0.0,24.783,2.089,0.0,0.0
2015-01-02 19:00:00+00:00,55.622,24.279,0.0,24.279,1.936,0.0,0.0
2015-01-02 20:00:00+00:00,53.186,24.366,0.0,24.366,1.806,0.0,0.0
2015-01-02 21:00:00+00:00,50.691,24.546,0.0,24.546,1.66,0.0,0.0
2015-01-02 22:00:00+00:00,45.323,24.626,0.0,24.626,1.549,0.0,0.0
2015-01-02 23:00:00+00:00,40.464,24.076,0.0,24.076,1.37,0.0,0.0
2015-01-03 00:00:00+00:00,38.338,23.277,0.0,23.277,1.169,0.0,0.0
2015-01-03 01:00:00+00:00,36.897,22.117,0.0,22.117,1.027,0.0,0.0
2015-01-03 02:00:00+00:00,36.104,20.918,0.0,20.918,0.857,0.0,0.0
2015-01-03 03:00:00+00:00,36.453,20.291,0.0,20.291,0.633,0.0,0.0
2015-01-03 04:00:00+00:00,36.839,20.508,0.0,20.508,0.412,0.0,0.0
2015-01-03 05:00:00+00:00,38.073,21.327,0.0,21.327,0.275,0.0,0.0
2015-01-03 06:00:00+00:00,40.819,21.946,0.0,21.946,0.174,0.0,0.0
2015-01-03 07:00:00+00:00,44.119,22.98,0.074,23.054000000000002,0.168,0.1957,6.2257
2015-01-03 08:00:00+00:00,47.421,23.419,0.608,24.027,0.565,1.2206,34.9042
2015-01-03 09:00:00+00:00,49.756,23.097,1.279,24.376,1.077,1.8683,57.6725
2015-01-03 10:00:00+00:00,51.917,23.23,1.7,24.93,1.422,1.7873,65.2624
2015-01-03 11:00:00+00:00,52.205,22.829,1.618,24.447,1.595,1.4789,61.9175
2015-01-03 12:00:00+00:00,52.147,21.174,1.155,22.329,1.733,2.015,67.0434
2015-01-03 13:00:00+00:00,50.677,19.464,0.587,20.051,1.72,1.9378,55.7007
2015-01-03 14:00:00+00:00,50.478,17.468,0.195,17.663,1.395,0.5205,21.6627
2015-01-03 15:00:00+00:00,52.82,16.038,0.021,16.059,0.871,0.0152,1.0474
2015-01-03 16:00:00+00:00,55.854,15.378,0.0,15.378,0.766,0.0,0.0
2015-01-03 17:00:00+00:00,56.259,14.449,0.0,14.449,0.746,0.0,0.0
2015-01-03 18:00:00+00:00,55.017,12.946,0.0,12.946,0.844,0.0,0.0
2015-01-03 19:00:00+00:00,50.801,13.871,0.0,13.871,0.817,0.0,0.0
2015-01-03 20:00:00+00:00,48.359,15.216,0.0,15.216,0.67,0.0,0.0
2015-01-03 21:00:00+00:00,47.968,15.811,0.0,15.811,0.677,0.0,0.0
2015-01-03 22:00:00+00:00,45.427,17.337,0.0,17.337,0.522,0.0,0.0
2015-01-03 23:00:00+00:00,42.806,17.864,0.0,17.864,0.3,0.0,0.0
2015-01-04 00:00:00+00:00,38.517,18.736,0.0,18.736,0.213,0.0,0.0
2015-01-04 01:00:00+00:00,37.082,18.898,0.0,18.898,0.152,0.0,0.0
2015-01-04 02:00:00+00:00,36.575,18.966,0.0,18.966,0.107,0.0,0.0
2015-01-04 03:00:00+00:00,36.793,19.098,0.0,19.098,0.058,0.0,0.0
2015-01-04 04:00:00+00:00,36.336,18.75,0.0,18.75,0.029,0.0,0.0
2015-01-04 05:00:00+00:00,35.592,18.627,0.0,18.627,0.002,0.0,0.0
2015-01-04 06:00:00+00:00,38.255,17.995,0.0,17.995,-0.04,0.0,0.0
2015-01-04 07:00:00+00:00,41.037,17.961,0.058,18.019,-0.004,0.2448,6.0868
2015-01-04 08:00:00+00:00,43.899,17.248,0.974,18.222,0.478,3.822,45.276
2015-01-04 09:00:00+00:00,46.915,16.822,2.771,19.593,1.207,14.2171,91.5359
2015-01-04 10:00:00+00:00,50.252,16.905,4.151,21.056,1.89,32.3216,123.7616
2015-01-04 11:00:00+00:00,50.784,16.848,4.579,21.427,2.43,45.0035,132.0071
2015-01-04 12:00:00+00:00,48.824,16.658,3.992,20.650000000000002,2.735,44.4117,120.2897
2015-01-04 13:00:00+00:00,47.517,16.118,2.421,18.538999999999998,2.68,29.3239,90.7183
2015-01-04 14:00:00+00:00,47.398,15.084,0.952,16.036,1.999,8.3193,42.9331
2015-01-04 15:00:00+00:00,49.465,14.16,0.084,14.244,0.676,0.2467,2.8135
2015-01-04 16:00:00+00:00,53.4,13.715,0.0,13.715,0.094,0.0,0.0
2015-01-04 17:00:00+00:00,54.108,13.75,0.0,13.75,-0.144,0.0,0.0
2015-01-04 18:00:00+00:00,52.621,14.251,0.0,14.251,-0.312,0.0,0.0
2015-01-04 19:00:00+00:00,50.243,14.132,0.0,14.132,-0.382,0.0,0.0
2015-01-04 20:00:00+00:00,48.877,13.069,0.0,13.069,-0.403,0.0,0.0
2015-01-04 21:00:00+00:00,48.808,12.458,0.0,12.458,-0.446,0.0,0.0
2015-01-04 22:00:00+00:00,46.024,12.453,0.0,12.453,-0.519,0.0,0.0
2015-01-04 23:00:00+00:00,42.658,12.321,0.0,12.321,-0.653,0.0,0.0
2015-01-05 00:00:00+00:00,40.699,12.279,0.0,12.279,-0.795,0.0,0.0
2015-01-05 01:00:00+00:00,39.447,12.66,0.0,12.66,-0.937,0.0,0.0
2015-01-05 02:00:00+00:00,39.513,12.763,0.0,12.763,-1.117,0.0,0.0
2015-01-05 03:00:00+00:00,40.44,13.547,0.0,13.547,-1.338,0.0,0.0
2015-01-05 04:00:00+00:00,43.931,14.853,0.0,14.853,-1.586,0.0,0.0
2015-01-05 05:00:00+00:00,50.074,15.41,0.0,15.41,-1.881,0.0,0.0
2015-01-05 06:00:00+00:00,56.244,15.314,0.0,15.314,-2.12,0.0,0.0
2015-01-05 07:00:00+00:00,59.86,15.19,0.093,15.283,-2.266,0.6591,8.3555
2015-01-05 08:00:00+00:00,61.179,14.611,1.057,15.668000000000001,-1.608,10.2294,54.4944
2015-01-05 09:00:00+00:00,62.104,13.642,2.986,16.628,-0.41,36.5156,98.4056
2015-01-05 10:00:00+00:00,63.018,12.31,4.77,17.08,0.616,70.0613,119.3952
2015-01-05 11:00:00+00:00,62.952,11.118,5.87,16.988,1.372,82.4835,123.2022
2015-01-05 12:00:00+00:00,62.108,9.794,5.666,15.46,1.775,70.2481,113.8691
2015-01-05 13:00:00+00:00,61.182,7.868,4.095,11.963000000000001,1.813,38.6484,88.7974
2015-01-05 14:00:00+00:00,60.45,6.205,1.788,7.993,0.991,10.5015,43.4285
2015-01-05 15:00:00+00:00,61.342,5.077,0.197,5.274,-0.412,0.4101,3.2442
2015-01-05 16:00:00+00:00,65.13,4.507,0.0,4.507,-0.973,0.0,0.0
2015-01-05 17:00:00+00:00,64.886,4.236,0.0,4.236,-1.229,0.0,0.0
2015-01-05 18:00:00+00:00,63.242,3.924,0.0,3.924,-1.419,0.0,0.0
2015-01-05 19:00:00+00:00,59.162,3.186,0.0,3.186,-1.552,0.0,0.0
2015-01-05 20:00:00+00:00,56.346,2.637,0.0,2.637,-1.664,0.0,0.0
2015-01-05 21:00:00+00:00,54.73,2.108,0.0,2.108,-1.798,0.0,0.0
2015-01-05 22:00:00+00:00,50.564,1.81,0.0,1.81,-1.973,0.0,0.0
2015-01-05 23:00:00+00:00,47.317,1.491,0.0,1.491,-2.161,0.0,0.0
2015-01-06 00:00:00+00:00,45.011,1.171,0.0,1.171,-2.337,0.0,0.0
2015-01-06 01:00:00+00:00,44.015,0.907,0.0,0.907,-2.482,0.0,0.0
2015-01-06 02:00:00+00:00,44.049,0.84,0.0,0.84,-2.628,0.0,0.0
2015-01-06 03:00:00+00:00,44.73,0.916,0.0,0.916,-2.785,0.0,0.0
2015-01-06 04:00:00+00:00,46.416,1.102,0.0,1.102,-2.976,0.0,0.0
2015-01-06 05:00:00+00:00,50.597,1.433,0.0,1.433,-3.156,0.0,0.0
2015-01-06 06:00:00+00:00,55.697,1.793,0.0,1.793,-3.336,0.0,0.0002
2015-01-06 07:00:00+00:00,57.954,2.181,0.183,2.364,-3.401,2.1634,10.5449
2015-01-06 08:00:00+00:00,59.295,2.622,2.055,4.677,-2.299,25.8844,56.815
2015-01-06 09:00:00+00:00,60.723,3.065,4.694,7.759,-0.708,74.4394,88.266
2015-01-06 10:00:00+00:00,61.744,3.437,6.658,10.095,0.495,113.6051,101.852
2015-01-06 11:00:00+00:00,61.628,3.409,7.272,10.681000000000001,1.322,116.441,108.7137
2015-01-06 12:00:00+00:00,60.697,3.773,6.351,10.124,1.714,84.0896,107.4618
2015-01-06 13:00:00+00:00,59.259,4.349,3.958,8.307,1.548,39.7135,87.2952
2015-01-06 14:00:00+00:00,58.836,5.189,1.554,6.743,0.361,9.0529,42.23
2015-01-06 15:00:00+00:00,60.089,6.674,0.163,6.837000000000001,-1.189,0.3344,3.1406
2015-01-06 16:00:00+00:00,63.969,8.121,0.0,8.121,-1.708,0.0,0.0
2015-01-06 17:00:00+00:00,64.219,9.376,0.0,9.376,-1.868,0.0,0.0
2015-01-06 18:00:00+00:00,63.346,9.575,0.0,9.575,-1.931,0.0,0.0
2015-01-06 19:00:00+00:00,59.695,9.714,0.0,9.714,-1.947,0.0,0.0
2015-01-06 20:00:00+00:00,57.114,9.263,0.0,9.263,-1.923,0.0,0.0
2015-01-06 21:00:00+00:00,54.886,9.666,0.0,9.666,-1.881,0.0,0.0
2015-01-06 22:00:00+00:00,50.639,9.524,0.0,9.524,-1.792,0.0,0.0
2015-01-06 23:00:00+00:00,47.308,9.127,0.0,9.127,-1.657,0.0,0.0
2015-01-07 00:00:00+00:00,45.125,8.514,0.0,8.514,-1.433,0.0,0.0
2015-01-07 01:00:00+00:00,44.217,8.188,0.0,8.188,-1.172,0.0,0.0
2015-01-07 02:00:00+00:00,44.368,8.711,0.0,8.711,-0.899,0.0,0.0
2015-01-07 03:00:00+00:00,45.298,8.753,0.0,8.753,-0.633,0.0,0.0
2015-01-07 04:00:00+00:00,48.598,8.452,0.0,8.452,-0.42,0.0,0.0
2015-01-07 05:00:00+00:00,56.626,8.458,0.0,8.458,-0.203,0.0,0.0
2015-01-07 06:00:00+00:00,63.293,8.066,0.0,8.066,-0.043,0.0,0.0003
2015-01-07 07:00:00+00:00,65.964,7.725,0.05,7.7749999999999995,0.156,0.1522,5.4302
2015-01-07 08:00:00+00:00,66.4,7.299,0.609,7.908,0.778,1.4357,35.799
2015-01-07 09:00:00+00:00,67.746,7.114,1.812,8.926,1.368,4.234,72.2153
2015-01-07 10:00:00+00:00,68.507,7.229,3.06,10.289,1.87,9.5633,105.7872
2015-01-07 11:00:00+00:00,68.1,7.46,3.777,11.237,2.32,16.6349,124.6671
2015-01-07 12:00:00+00:00,67.248,7.775,3.715,11.49,2.531,16.8762,115.9018
2015-01-07 13:00:00+00:00,66.044,7.33,2.8,10.129999999999999,2.422,9.8073,83.532
2015-01-07 14:00:00+00:00,65.496,7.095,1.157,8.251999999999999,1.771,2.7875,37.0664
2015-01-07 15:00:00+00:00,66.191,7.546,0.134,7.680000000000001,0.761,0.1172,2.675
2015-01-07 16:00:00+00:00,69.647,8.698,0.0,8.698,0.387,0.0,0.0
2015-01-07 17:00:00+00:00,69.425,10.209,0.0,10.209,0.204,0.0,0.0
2015-01-07 18:00:00+00:00,67.467,11.382,0.0,11.382,0.022,0.0,0.0
2015-01-07 19:00:00+00:00,63.605,12.803,0.0,12.803,-0.097,0.0,0.0
2015-01-07 20:00:00+00:00,60.469,14.009,0.0,14.009,-0.196,0.0,0.0
2015-01-07 21:00:00+00:00,58.348,14.561,0.0,14.561,-0.253,0.0,0.0
2015-01-07 22:00:00+00:00,54.07,14.79,0.0,14.79,-0.219,0.0,0.0
2015-01-07 23:00:00+00:00,50.46,15.037,0.0,15.037,-0.067,0.0,0.0
2015-01-08 00:00:00+00:00,48.041,15.807,0.0,15.807,0.178,0.0,0.0
2015-01-08 01:00:00+00:00,47.074,16.449,0.0,16.449,0.456,0.0,0.0
2015-01-08 02:00:00+00:00,47.228,16.695,0.0,16.695,0.723,0.0,0.0
2015-01-08 03:00:00+00:00,48.253,16.787,0.0,16.787,0.947,0.0,0.0
2015-01-08 04:00:00+00:00,51.155,16.751,0.0,16.751,1.178,0.0,0.0
2015-01-08 05:00:00+00:00,58.605,17.496,0.0,17.496,1.459,0.0,0.0
2015-01-08 06:00:00+00:00,65.447,18.076,0.0,18.076,1.728,0.0,0.0003
2015-01-08 07:00:00+00:00,68.569,18.039,0.057,18.096,2.015,0.1188,5.5796
2015-01-08 08:00:00+00:00,68.599,18.177,0.446,18.623,2.469,0.6881,29.3396
2015-01-08 09:00:00+00:00,69.484,18.094,1.083,19.177,2.966,1.4272,53.7313
2015-01-08 10:00:00+00:00,70.635,17.924,1.738,19.662,3.445,2.1266,71.9005
2015-01-08 11:00:00+00:00,69.962,17.249,2.062,19.311,3.833,2.2489,76.1485
2015-01-08 12:00:00+00:00,69.062,16.601,1.702,18.302999999999997,4.063,1.571,62.6576
2015-01-08 13:00:00+00:00,67.835,16.519,1.039,17.558,4.123,0.8287,40.8983
2015-01-08 14:00:00+00:00,67.765,15.881,0.414,16.295,4.066,0.2873,17.5286
2015-01-08 15:00:00+00:00,68.183,16.707,0.058,16.765,3.956,0.0192,1.4095
2015-01-08 16:00:00+00:00,70.139,16.975,0.0,16.975,3.876,0.0,0.0
2015-01-08 17:00:00+00:00,69.246,18.201,0.0,18.201,3.722,0.0,0.0
2015-01-08 18:00:00+00:00,67.516,19.836,0.0,19.836,3.563,0.0,0.0
2015-01-08 19:00:00+00:00,62.992,21.336,0.0,21.336,3.499,0.0,0.0
2015-01-08 20:00:00+00:00,59.524,22.571,0.0,22.571,3.368,0.0,0.0
2015-01-08 21:00:00+00:00,57.518,22.747,0.0,22.747,3.208,0.0,0.0
2015-01-08 22:00:00+00:00,53.026,22.911,0.0,22.911,3.109,0.0,0.0
2015-01-08 23:00:00+00:00,48.517,22.489,0.0,22.489,3.047,0.0,0.0
2015-01-09 00:00:00+00:00,46.472,22.208,0.0,22.208,3.062,0.0,0.0
2015-01-09 01:00:00+00:00,45.546,22.583,0.0,22.583,3.129,0.0,0.0
2015-01-09 02:00:00+00:00,45.568,23.691,0.0,23.691,3.223,0.0,0.0
2015-01-09 03:00:00+00:00,46.95,25.057,0.0,25.057,3.442,0.0,0.0
2015-01-09 04:00:00+00:00,50.426,26.415,0.0,26.415,3.614,0.0,0.0
2015-01-09 05:00:00+00:00,58.351,27.4,0.0,27.4,3.709,0.0,0.0
2015-01-09 06:00:00+00:00,65.555,28.102,0.0,28.102,3.896,0.0,0.0006
2015-01-09 07:00:00+00:00,69.326,28.93,0.054,28.983999999999998,4.197,0.1478,6.4126
2015-01-09 08:00:00+00:00,69.495,29.704,0.421,30.125,4.688,0.6153,28.8445
2015-01-09 09:00:00+00:00,70.357,29.755,0.974,30.729,5.253,0.8449,44.1023
2015-01-09 10:00:00+00:00,70.829,29.097,1.398,30.495,5.86,0.9841,53.4266
2015-01-09 11:00:00+00:00,69.565,29.389,1.473,30.862,6.413,1.0074,55.8549
2015-01-09 12:00:00+00:00,68.267,29.671,1.235,30.906,6.835,0.7995,47.7985
2015-01-09 13:00:00+00:00,66.887,29.948,0.87,30.818,7.089,0.5448,34.8332
2015-01-09 14:00:00+00:00,66.518,30.155,0.351,30.506,7.191,0.1713,13.9675
2015-01-09 15:00:00+00:00,67.566,30.151,0.046,30.197,7.204,0.006,0.7008
2015-01-09 16:00:00+00:00,70.12,29.928,0.0,29.928,7.213,0.0,0.0
2015-01-09 17:00:00+00:00,69.465,28.857,0.0,28.857,7.178,0.0,0.0
2015-01-09 18:00:00+00:00,66.23,27.61,0.0,27.61,7.052,0.0,0.0
2015-01-09 19:00:00+00:00,61.923,26.129,0.0,26.129,6.948,0.0,0.0
2015-01-09 20:00:00+00:00,58.868,23.946,0.0,23.946,6.965,0.0,0.0
2015-01-09 21:00:00+00:00,55.441,21.901,0.0,21.901,7.167,0.0,0.0
2015-01-09 22:00:00+00:00,51.74,21.036,0.0,21.036,7.576,0.0,0.0
2015-01-09 23:00:00+00:00,47.944,20.066,0.0,20.066,8.062,0.0,0.0
2015-01-10 00:00:00+00:00,45.889,20.244,0.0,20.244,8.532,0.0,0.0
2015-01-10 01:00:00+00:00,44.455,20.546,0.0,20.546,8.93,0.0,0.0
2015-01-10 02:00:00+00:00,43.933,21.921,0.0,21.921,9.248,0.0,0.0
2015-01-10 03:00:00+00:00,43.836,23.217,0.0,23.217,9.583,0.0,0.0
2015-01-10 04:00:00+00:00,43.841,24.259,0.0,24.259,9.868,0.0,0.0
2015-01-10 05:00:00+00:00,44.671,26.163,0.0,26.163,10.077,0.0,0.0
2015-01-10 06:00:00+00:00,48.011,27.333,0.0,27.333,10.258,0.0,0.0002
2015-01-10 07:00:00+00:00,52.333,28.275,0.054,28.328999999999997,10.352,0.0681,4.5142
2015-01-10 08:00:00+00:00,55.587,28.573,0.549,29.122,10.464,0.7143,30.5335
2015-01-10 09:00:00+00:00,57.068,28.972,2.017,30.989,10.67,2.0025,62.2654
2015-01-10 10:00:00+00:00,58.679,29.416,4.231,33.647,10.899,2.6965,79.2664
2015-01-10 11:00:00+00:00,59.031,29.437,5.278,34.715,11.038,2.5568,80.5291
2015-01-10 12:00:00+00:00,57.469,29.058,4.54,33.598,11.058,1.8398,67.4319
2015-01-10 13:00:00+00:00,55.753,28.893,2.758,31.651,10.887,1.0241,45.4021
2015-01-10 14:00:00+00:00,54.425,28.518,0.961,29.479,10.358,0.3846,20.6016
2015-01-10 15:00:00+00:00,55.698,28.528,0.085,28.613,9.435,0.0279,1.8253
2015-01-10 16:00:00+00:00,59.546,28.306,0.0,28.306,8.488,0.0,0.0
2015-01-10 17:00:00+00:00,59.665,27.903,0.0,27.903,7.596,0.0,0.0
2015-01-10 18:00:00+00:00,57.456,27.538,0.0,27.538,6.707,0.0,0.0
2015-01-10 19:00:00+00:00,53.439,26.991,0.0,26.991,5.83,0.0,0.0
2015-01-10 20:00:00+00:00,51.071,26.413,0.0,26.413,5.084,0.0,0.0
2015-01-10 21:00:00+00:00,50.351,25.282,0.0,25.282,4.437,0.0,0.0
2015-01-10 22:00:00+00:00,47.188,24.714,0.0,24.714,3.857,0.0,0.0
2015-01-10 23:00:00+00:00,43.422,24.177,0.0,24.177,3.325,0.0,0.0
2015-01-11 00:00:00+00:00,41.048,23.99,0.0,23.99,2.862,0.0,0.0
2015-01-11 01:00:00+00:00,39.718,23.304,0.0,23.304,2.482,0.0,0.0
2015-01-11 02:00:00+00:00,39.187,23.096,0.0,23.096,2.127,0.0,0.0
2015-01-11 03:00:00+00:00,39.643,23.358,0.0,23.358,1.814,0.0,0.0
2015-01-11 04:00:00+00:00,39.494,23.626,0.0,23.626,1.54,0.0,0.0
2015-01-11 05:00:00+00:00,38.786,24.642,0.0,24.642,1.337,0.0,0.0
2015-01-11 06:00:00+00:00,40.821,25.338,0.0,25.338,1.254,0.0,0.0002
2015-01-11 07:00:00+00:00,44.081,26.313,0.124,26.436999999999998,1.332,0.2894,8.2281
2015-01-11 08:00:00+00:00,47.653,26.486,1.074,27.560000000000002,1.804,3.1276,48.4203
2015-01-11 09:00:00+00:00,51.246,27.234,2.469,29.703000000000003,2.412,8.2328,89.5674
2015-01-11 10:00:00+00:00,54.42,27.728,3.41,31.138,2.927,14.5623,120.4053
2015-01-11 11:00:00+00:00,54.436,28.164,4.121,32.285000000000004,3.228,14.2774,124.4341
2015-01-11 12:00:00+00:00,52.716,28.334,3.981,32.315,3.31,10.9591,109.6733
2015-01-11 13:00:00+00:00,51.569,28.516,3.024,31.54,3.216,6.7499,80.1914
2015-01-11 14:00:00+00:00,51.194,28.205,1.424,29.628999999999998,2.922,2.0484,36.461
2015-01-11 15:00:00+00:00,52.466,27.91,0.18,28.09,2.57,0.0929,2.9246
2015-01-11 16:00:00+00:00,57.143,28.319,0.004,28.323,2.436,0.0,0.0
2015-01-11 17:00:00+00:00,58.328,28.254,0.0,28.254,2.403,0.0,0.0
2015-01-11 18:00:00+00:00,56.551,28.342,0.0,28.342,2.383,0.0,0.0
2015-01-11 19:00:00+00:00,53.601,27.719,0.0,27.719,2.432,0.0,0.0
2015-01-11 20:00:00+00:00,51.979,26.743,0.0,26.743,2.521,0.0,0.0
2015-01-11 21:00:00+00:00,52.143,25.379,0.0,25.379,2.599,0.0,0.0
2015-01-11 22:00:00+00:00,48.829,24.797,0.0,24.797,2.689,0.0,0.0
2015-01-11 23:00:00+00:00,45.904,24.581,0.0,24.581,2.811,0.0,0.0
2015-01-12 00:00:00+00:00,44.192,24.303,0.0,24.303,2.931,0.0,0.0
2015-01-12 01:00:00+00:00,43.72,23.316,0.0,23.316,3.051,0.0,0.0
2015-01-12 02:00:00+00:00,44.011,22.426,0.0,22.426,3.176,0.0,0.0
2015-01-12 03:00:00+00:00,45.401,22.173,0.0,22.173,3.302,0.0,0.0
2015-01-12 04:00:00+00:00,49.613,22.966,0.0,22.966,3.401,0.0,0.0
2015-01-12 05:00:00+00:00,58.225,24.759,0.0,24.759,3.472,0.0,0.0
2015-01-12 06:00:00+00:00,66.11,25.598,0.0,25.598,3.519,0.0,0.0012
2015-01-12 07:00:00+00:00,69.474,26.158,0.082,26.240000000000002,3.574,0.0569,4.2763
2015-01-12 08:00:00+00:00,69.448,26.58,0.556,27.136,3.782,0.3486,22.3164
2015-01-12 09:00:00+00:00,70.736,27.864,1.418,29.282,4.098,0.9452,46.5961
2015-01-12 10:00:00+00:00,72.115,28.664,2.113,30.777,4.477,1.8454,70.1359
2015-01-12 11:00:00+00:00,72.023,28.914,2.35,31.264000000000003,4.811,2.1329,76.488
2015-01-12 12:00:00+00:00,71.376,29.011,2.238,31.249,5.025,1.7308,66.8913
2015-01-12 13:00:00+00:00,70.197,28.92,1.486,30.406000000000002,5.079,1.0518,46.5523
2015-01-12 14:00:00+00:00,69.066,28.964,0.64,29.604,4.989,0.5438,24.5427
2015-01-12 15:00:00+00:00,69.524,28.393,0.14,28.533,4.744,0.0716,3.0801
2015-01-12 16:00:00+00:00,71.371,27.912,0.002,27.913999999999998,4.635,0.0,0.0
2015-01-12 17:00:00+00:00,71.236,27.768,0.0,27.768,4.588,0.0,0.0
2015-01-12 18:00:00+00:00,69.205,28.101,0.0,28.101,4.528,0.0,0.0
2015-01-12 19:00:00+00:00,64.685,28.06,0.0,28.06,4.416,0.0,0.0
2015-01-12 20:00:00+00:00,61.344,27.659,0.0,27.659,4.303,0.0,0.0
2015-01-12 21:00:00+00:00,58.672,26.143,0.0,26.143,4.224,0.0,0.0
2015-01-12 22:00:00+00:00,54.03,24.408,0.0,24.408,4.133,0.0,0.0
2015-01-12 23:00:00+00:00,50.153,22.772,0.0,22.772,4.064,0.0,0.0
2015-01-13 00:00:00+00:00,48.218,21.349,0.0,21.349,3.957,0.0,0.0
2015-01-13 01:00:00+00:00,47.184,20.29,0.0,20.29,3.885,0.0,0.0
2015-01-13 02:00:00+00:00,47.064,20.158,0.0,20.158,3.845,0.0,0.0
2015-01-13 03:00:00+00:00,48.76,20.926,0.0,20.926,3.788,0.0,0.0
2015-01-13 04:00:00+00:00,51.849,21.995,0.0,21.995,3.795,0.0,0.0
2015-01-13 05:00:00+00:00,59.116,23.468,0.0,23.468,3.823,0.0,0.0
2015-01-13 06:00:00+00:00,66.543,24.427,0.0,24.427,3.817,0.0006,0.0057
2015-01-13 07:00:00+00:00,68.723,25.374,0.515,25.889,4.038,3.5863,14.8088
2015-01-13 08:00:00+00:00,68.327,25.191,3.431,28.622,5.09,31.018,63.3984
2015-01-13 09:00:00+00:00,68.374,25.284,6.927,32.211,6.373,81.2692,94.5315
2015-01-13 10:00:00+00:00,68.865,25.051,9.543,34.593999999999994,7.6,115.1193,110.4539
2015-01-13 11:00:00+00:00,68.469,24.225,10.623,34.848,8.555,110.252,120.3026
2015-01-13 12:00:00+00:00,67.876,22.924,9.433,32.357,9.018,75.7648,118.7855
