Date,Consumption,Wind,Solar,Wind+Solar
2017-06-23,1407.411,427.695,169.412,597.107
2017-06-24,1182.016,378.219,171.521,549.74
2017-06-25,1081.022,346.376,121.686,468.062
2017-06-26,1375.198,216.416,191.585,408.001
2017-06-27,1388.971,97.72200000000001,151.239,248.961
2017-06-28,1396.01,254.199,142.157,396.356
2017-06-29,1387.714,193.696,105.579,299.275
2017-06-30,1376.699,379.305,150.379,529.684
2017-07-01,1153.863,326.424,109.991,436.41499999999996
2017-07-02,1062.426,312.885,106.358,419.243
2017-07-03,1348.909,274.606,196.601,471.207
2017-07-04,1386.58,172.133,193.728,365.861
2017-07-05,1399.175,33.865,201.44,235.305
2017-07-06,1407.865,51.187,217.342,268.529
2017-07-07,1399.072,123.188,173.787,296.975
2017-07-08,1177.79,132.11,181.669,313.779
2017-07-09,1071.248,49.087,180.651,229.738
2017-07-10,1390.785,85.881,127.005,212.886
2017-07-11,1403.963,172.82,152.591,325.411
2017-07-12,1412.103,353.671,90.657,444.328
2017-07-13,1379.102,183.808,200.408,384.216
2017-07-14,1359.254,85.725,149.476,235.201
2017-07-15,1134.509,81.751,154.733,236.484
2017-07-16,1051.424,160.913,152.47899999999998,313.392
2017-07-17,1354.498,98.54,177.552,276.092
2017-07-18,1388.127,79.39,216.314,295.704
2017-07-19,1404.482,234.005,212.241,446.246
2017-07-20,1384.454,163.69899999999998,133.954,297.653
2017-07-21,1349.497,110.595,204.263,314.858
2017-07-22,1145.716,166.011,161.241,327.252
2017-07-23,1038.828,207.803,141.338,349.14099999999996
2017-07-24,1324.384,85.818,95.696,181.514
2017-07-25,1363.391,289.621,72.044,361.66499999999996
2017-07-26,1364.97,248.694,83.033,331.727
2017-07-27,1367.746,176.047,104.743,280.78999999999996
2017-07-28,1316.864,287.307,160.096,447.403
2017-07-29,1121.22,293.624,168.388,462.01200000000006
2017-07-30,1047.0240000000001,327.095,183.22,510.31500000000005
2017-07-31,1325.03,125.194,183.303,308.497
2017-08-01,1358.474,100.078,159.89,259.96799999999996
2017-08-02,1357.249,103.491,165.588,269.079
2017-08-03,1378.18,402.36400000000003,120.163,522.527
2017-08-04,1342.411,455.38,145.631,601.011
2017-08-05,1106.29,232.88,148.608,381.488
2017-08-06,1001.579,168.418,164.462,332.88
2017-08-07,1295.794,123.846,216.117,339.96299999999997
2017-08-08,1345.789,247.468,143.742,391.21
2017-08-09,1353.451,208.82,169.034,377.854
2017-08-10,1342.278,100.274,71.16199999999999,171.43599999999998
2017-08-11,1314.437,108.575,42.198,150.773
2017-08-12,1098.984,305.906,80.904,386.81
2017-08-13,1004.75,101.263,141.157,242.42000000000002
2017-08-14,1278.883,136.418,201.027,337.445
2017-08-15,1304.056,182.062,172.204,354.266
2017-08-16,1341.609,68.591,150.679,219.26999999999998
2017-08-17,1359.296,207.75900000000001,143.194,350.953
2017-08-18,1339.117,190.79,125.637,316.427
2017-08-19,1113.077,362.034,140.369,502.403
2017-08-20,1020.453,314.055,156.86599999999999,470.921
2017-08-21,1314.594,211.871,158.354,370.225
2017-08-22,1324.627,87.145,173.374,260.519
2017-08-23,1335.867,83.43,199.191,282.621
2017-08-24,1356.549,188.631,146.34,334.971
2017-08-25,1327.548,84.579,171.901,256.48
2017-08-26,1118.104,51.278,152.022,203.29999999999998
2017-08-27,1030.709,130.054,147.845,277.899
2017-08-28,1328.879,45.221000000000004,178.632,223.853
2017-08-29,1365.218,98.155,193.583,291.738
2017-08-30,1384.031,190.434,152.123,342.557
2017-08-31,1365.793,208.496,70.794,279.29
2017-09-01,1312.308,34.230000000000004,83.407,117.637
2017-09-02,1093.768,37.368,106.187,143.555
2017-09-03,1013.479,26.176000000000002,140.19400000000002,166.37
2017-09-04,1322.038,81.042,168.123,249.165
2017-09-05,1360.804,107.605,135.541,243.14600000000002
2017-09-06,1391.491,409.909,92.002,501.911
2017-09-07,1360.011,328.329,100.495,428.824
2017-09-08,1376.109,516.672,82.394,599.066
2017-09-09,1144.488,276.055,63.259,339.314
2017-09-10,1047.2,307.77,113.33,421.09999999999997
2017-09-11,1378.961,576.26,102.463,678.723
2017-09-12,1402.523,460.805,103.032,563.837
2017-09-13,1442.624,761.748,76.819,838.567
2017-09-14,1426.607,633.356,64.48,697.836
2017-09-15,1368.674,316.345,120.941,437.28600000000006
2017-09-16,1142.682,68.909,99.447,168.356
2017-09-17,1052.044,25.429,119.92599999999999,145.355
2017-09-18,1365.893,55.374,106.991,162.365
2017-09-19,1386.649,86.278,93.991,180.269
2017-09-20,1391.542,137.562,85.205,222.767
2017-09-21,1380.969,45.207,123.775,168.982
2017-09-22,1359.728,16.482,113.893,130.375
2017-09-23,1153.4089999999999,28.876,117.184,146.06
2017-09-24,1073.153,53.473,88.861,142.334
2017-09-25,1381.886,104.589,91.455,196.04399999999998
2017-09-26,1395.297,139.097,102.236,241.33300000000003
2017-09-27,1406.4460000000001,144.546,108.038,252.584
2017-09-28,1410.818,132.504,84.595,217.099
2017-09-29,1387.092,177.38400000000001,99.957,277.341
2017-09-30,1173.015,198.304,91.066,289.37
2017-10-01,1053.138,218.24,87.195,305.435
2017-10-02,1284.096,574.756,55.171,629.927
2017-10-03,1138.421,459.133,79.475,538.608
2017-10-04,1402.456,642.7520000000001,74.265,717.017
2017-10-05,1437.937,742.247,70.28399999999999,812.531
2017-10-06,1426.335,580.86,68.364,649.224
2017-10-07,1203.297,646.636,52.328,698.9639999999999
2017-10-08,1105.577,302.85,61.003,363.853
2017-10-09,1417.536,164.782,68.711,233.493
2017-10-10,1455.061,331.486,36.634,368.12
2017-10-11,1456.51,521.617,63.036,584.653
2017-10-12,1455.257,616.932,78.488,695.4200000000001
2017-10-13,1415.711,297.711,91.526,389.237
2017-10-14,1188.619,293.48,110.632,404.112
2017-10-15,1075.317,224.279,123.718,347.997
2017-10-16,1399.555,251.438,118.553,369.991
2017-10-17,1448.552,260.015,106.555,366.57
2017-10-18,1439.595,64.254,98.49799999999999,162.752
2017-10-19,1438.428,160.673,95.181,255.85399999999998
2017-10-20,1441.093,351.582,62.918,414.5
2017-10-21,1210.105,285.41700000000003,44.624,330.04100000000005
2017-10-22,1124.3,424.765,46.077,470.842
2017-10-23,1443.814,258.99399999999997,30.342,289.33599999999996
2017-10-24,1471.211,290.403,41.48,331.88300000000004
2017-10-25,1480.145,454.958,52.36,507.31800000000004
2017-10-26,1459.198,327.707,54.839999999999996,382.54699999999997
2017-10-27,1433.286,528.1899999999999,52.374,580.564
2017-10-28,1238.524,819.82,26.8,846.62
2017-10-29,1165.358,720.109,52.24,772.349
2017-10-30,1298.333,407.048,69.883,476.931
2017-10-31,1166.514,256.958,56.769,313.72700000000003
2017-11-01,1306.658,420.446,37.046,457.492
2017-11-02,1434.352,336.74399999999997,51.505,388.24899999999997
2017-11-03,1422.627,115.926,50.76,166.686
2017-11-04,1251.629,309.378,57.357,366.735
2017-11-05,1142.782,259.37,25.26,284.63
2017-11-06,1456.82,98.415,40.300000000000004,138.715
2017-11-07,1501.0,148.783,27.301000000000002,176.084
2017-11-08,1489.454,62.667,18.331,80.998
2017-11-09,1497.599,210.486,15.29,225.77599999999998
2017-11-10,1507.433,627.817,12.770999999999999,640.588
2017-11-11,1298.047,530.921,18.163,549.0840000000001
2017-11-12,1196.987,235.424,15.731,251.155
2017-11-13,1491.55,205.07,36.998,242.06799999999998
2017-11-14,1524.262,294.483,38.772999999999996,333.256
2017-11-15,1488.335,98.028,25.804,123.83200000000001
2017-11-16,1534.454,179.49,18.147,197.637
2017-11-17,1508.416,204.464,32.918,237.382
2017-11-18,1321.772,606.664,18.879,625.543
2017-11-19,1207.747,721.237,28.649,749.886
2017-11-20,1525.892,380.28499999999997,14.912,395.19699999999995
2017-11-21,1535.243,318.593,11.239,329.832
2017-11-22,1526.982,588.235,46.147,634.3820000000001
2017-11-23,1555.663,730.725,42.046,772.7710000000001
2017-11-24,1509.98,313.086,30.44,343.526
2017-11-25,1308.5240000000001,238.671,13.552000000000001,252.22299999999998
2017-11-26,1235.12,599.329,22.587,621.9159999999999
2017-11-27,1578.479,743.28,21.983,765.2629999999999
2017-11-28,1580.846,514.932,19.658,534.59
2017-11-29,1546.29,99.654,24.154,123.80799999999999
2017-11-30,1555.763,66.388,14.314,80.702
2017-12-01,1526.275,52.324,19.266,71.59
2017-12-02,1342.929,126.273,16.46,142.733
2017-12-03,1278.463,387.488,12.411,399.899
2017-12-04,1586.186,479.8,10.746,490.546
2017-12-05,1604.929,611.486,10.951,622.437
2017-12-06,1597.766,632.499,8.008,640.5070000000001
2017-12-07,1598.575,743.722,42.995,786.717
2017-12-08,1579.53,652.825,20.502000000000002,673.327
2017-12-09,1364.903,712.318,12.343,724.661
2017-12-10,1272.6,622.944,9.92,632.8639999999999
2017-12-11,1575.607,415.106,5.6690000000000005,420.775
2017-12-12,1610.8609999999999,590.097,13.248000000000001,603.345
2017-12-13,1613.803,721.539,36.88,758.419
2017-12-14,1611.119,666.438,21.028,687.466
2017-12-15,1532.579,176.421,21.653,198.07399999999998
2017-12-16,1338.356,277.392,15.903,293.295
2017-12-17,1253.527,250.721,12.620000000000001,263.341
2017-12-18,1538.769,134.841,15.897,150.738
2017-12-19,1540.667,99.098,8.794,107.892
2017-12-20,1505.445,90.882,8.799999999999999,99.682
2017-12-21,1473.731,259.038,7.312,266.35
2017-12-22,1376.102,228.772,10.065000000000001,238.837
2017-12-23,1215.0620000000001,748.074,8.448,756.5219999999999
2017-12-24,1085.802,812.42,9.95,822.37
2017-12-25,1060.306,587.81,15.764,603.574
2017-12-26,1088.173,717.45,30.923000000000002,748.373
2017-12-27,1225.045,394.505,16.531,411.036
2017-12-28,1258.914,506.423,14.16,520.583
2017-12-29,1245.974,584.277,30.538,614.815
2017-12-30,1161.394,721.245,7.465,728.71
2017-12-31,1061.793,721.172,19.979,741.1510000000001
2018-01-01,1063.368,680.095,29.485999999999997,709.581
2018-01-02,1362.988,472.798,16.326999999999998,489.125
2018-01-03,1477.401,937.8820000000001,13.103,950.985
2018-01-04,1467.407,591.315,9.263,600.5780000000001
2018-01-05,1436.054,526.593,18.381,544.9739999999999
2018-01-06,1225.864,203.896,29.154999999999998,233.051
2018-01-07,1183.135,389.48,17.0,406.48
2018-01-08,1523.648,557.074,30.372,587.4459999999999
2018-01-09,1550.38,519.081,29.453,548.534
2018-01-10,1498.537,148.126,37.828,185.954
2018-01-11,1506.485,35.784,21.017,56.801
2018-01-12,1490.555,132.627,11.011000000000001,143.638
2018-01-13,1303.094,336.296,11.431,347.727
2018-01-14,1216.045,396.861,33.246,430.10699999999997
2018-01-15,1565.053,742.827,30.279,773.106
2018-01-16,1592.054,673.261,18.545,691.8059999999999
2018-01-17,1603.534,661.151,18.862000000000002,680.0129999999999
2018-01-18,1596.151,684.235,15.811,700.046
2018-01-19,1517.831,297.655,26.535999999999998,324.191
2018-01-20,1311.323,205.317,15.013,220.33
2018-01-21,1207.923,109.088,18.297,127.38499999999999
2018-01-22,1513.782,313.943,9.659,323.602
2018-01-23,1542.97,394.519,18.98,413.499
2018-01-24,1557.519,761.971,41.024,802.995
2018-01-25,1524.241,394.296,30.156,424.452
2018-01-26,1477.983,50.691,27.65,78.34100000000001
2018-01-27,1281.1490000000001,314.429,25.558,339.98699999999997
2018-01-28,1203.899,841.002,22.197,863.199
2018-01-29,1525.812,899.632,23.739,923.371
2018-01-30,1536.004,467.717,49.856,517.573
2018-01-31,1572.225,705.576,30.907999999999998,736.484
2018-02-01,1561.947,522.149,32.595,554.744
2018-02-02,1521.025,351.065,38.07,389.135
2018-02-03,1288.114,112.228,25.098,137.326
2018-02-04,1211.977,252.417,26.189,278.606
2018-02-05,1514.445,202.82,53.302,256.122
2018-02-06,1539.424,93.384,66.492,159.876
2018-02-07,1560.716,56.454,55.937,112.39099999999999
2018-02-08,1556.3029999999999,91.859,51.721000000000004,143.57999999999998
2018-02-09,1551.989,209.042,42.355,251.397
2018-02-10,1326.277,171.106,24.427,195.533
2018-02-11,1239.864,625.419,28.516000000000002,653.935
2018-02-12,1502.628,463.91,47.379999999999995,511.29
2018-02-13,1516.714,259.054,97.675,356.729
2018-02-14,1546.8980000000001,325.599,113.511,439.11
2018-02-15,1590.692,506.31899999999996,30.743000000000002,537.062
2018-02-16,1517.847,328.201,71.702,399.903
2018-02-17,1316.896,72.441,34.463,106.904
2018-02-18,1212.271,125.794,59.636,185.43
2018-02-19,1501.918,59.739000000000004,58.919000000000004,118.65800000000002
2018-02-20,1528.702,109.402,65.83500000000001,175.23700000000002
2018-02-21,1523.119,153.066,91.72500000000001,244.791
2018-02-22,1533.351,261.194,88.681,349.875
2018-02-23,1527.69,360.33,105.663,465.993
2018-02-24,1334.27,585.218,109.93299999999999,695.151
2018-02-25,1247.368,350.782,122.087,472.86899999999997
2018-02-26,1580.262,398.252,81.635,479.887
2018-02-27,1619.598,337.614,97.963,435.577
2018-02-28,1634.027,571.612,108.252,679.8639999999999
2018-03-01,1618.882,727.976,110.481,838.457
2018-03-02,1604.981,528.622,102.08999999999999,630.712
2018-03-03,1368.154,426.26099999999997,77.042,503.303
2018-03-04,1232.353,407.408,100.457,507.865
2018-03-05,1474.615,293.805,104.489,398.294
2018-03-06,1492.512,137.892,76.481,214.373
2018-03-07,1515.911,160.869,56.921,217.79
2018-03-08,1531.1480000000001,482.952,93.282,576.234
2018-03-09,1512.961,357.414,71.752,429.166
2018-03-10,1266.883,295.619,56.038000000000004,351.65700000000004
2018-03-11,1147.97,243.889,84.287,328.17600000000004
2018-03-12,1460.167,205.671,49.399,255.07
2018-03-13,1518.795,426.653,52.336999999999996,478.99
2018-03-14,1493.3990000000001,155.294,71.45400000000001,226.74800000000002
2018-03-15,1534.676,646.695,108.58500000000001,755.2800000000001
2018-03-16,1528.868,589.078,48.725,637.803
2018-03-17,1387.156,798.877,52.766,851.6429999999999
2018-03-18,1305.785,745.651,82.333,827.9839999999999
2018-03-19,1545.366,242.75300000000001,119.135,361.88800000000003
2018-03-20,1584.8120000000001,338.624,99.835,438.459
2018-03-21,1565.123,207.313,135.522,342.835
2018-03-22,1572.047,398.658,56.308,454.966
2018-03-23,1517.87,99.297,44.666000000000004,143.963
2018-03-24,1267.769,70.626,144.55,215.17600000000002
2018-03-25,1153.619,39.301,158.681,197.98200000000003
2018-03-26,1467.624,62.85,72.807,135.657
2018-03-27,1468.363,134.081,112.027,246.108
2018-03-28,1511.233,448.007,46.278,494.285
2018-03-29,1464.366,344.249,95.124,439.37300000000005
2018-03-30,1159.549,349.948,145.949,495.897
2018-03-31,1161.034,291.433,74.111,365.544
2018-04-01,1075.3029999999999,370.937,71.797,442.73400000000004
2018-04-02,1079.921,243.806,151.58,395.386
2018-04-03,1413.12,414.041,142.943,556.984
2018-04-04,1443.555,355.585,138.516,494.101
2018-04-05,1490.895,638.64,98.876,737.516
2018-04-06,1429.838,336.817,216.112,552.929
2018-04-07,1212.683,431.217,212.637,643.854
2018-04-08,1091.725,160.398,197.089,357.48699999999997
2018-04-09,1381.746,167.152,145.76,312.912
2018-04-10,1440.243,423.244,155.791,579.0350000000001
2018-04-11,1462.421,413.064,150.466,563.53
2018-04-12,1450.052,477.532,142.466,619.998
2018-04-13,1434.598,312.741,85.50800000000001,398.249
2018-04-14,1189.337,242.15800000000002,156.292,398.45000000000005
2018-04-15,1066.383,65.382,142.178,207.56
2018-04-16,1371.593,81.003,101.678,182.68099999999998
2018-04-17,1385.784,99.979,195.008,294.987
2018-04-18,1385.29,110.034,213.958,323.992
2018-04-19,1393.887,206.8,214.802,421.602
2018-04-20,1379.114,183.98499999999999,212.343,396.328
2018-04-21,1164.958,87.213,208.75,295.96299999999997
2018-04-22,1064.3319999999999,185.255,197.445,382.7
2018-04-23,1384.203,392.314,139.109,531.423
2018-04-24,1409.605,376.996,142.09199999999998,519.088
2018-04-25,1437.092,525.327,138.715,664.042
2018-04-26,1436.767,453.042,137.87199999999999,590.914
2018-04-27,1385.282,166.315,206.522,372.837
2018-04-28,1177.513,167.368,178.732,346.1
2018-04-29,1067.114,230.286,188.281,418.567
2018-04-30,1281.75,616.202,152.015,768.217
2018-05-01,1110.1779999999999,556.564,149.88,706.444
2018-05-02,1396.6200000000001,205.695,160.144,365.839
2018-05-03,1422.03,186.463,169.952,356.41499999999996
2018-05-04,1399.659,158.183,201.186,359.369
2018-05-05,1178.154,210.907,223.943,434.85
2018-05-06,1084.216,232.488,239.472,471.96000000000004
2018-05-07,1401.587,237.96800000000002,237.923,475.891
2018-05-08,1430.139,308.091,238.657,546.748
2018-05-09,1413.67,217.018,210.976,427.994
2018-05-10,1134.828,246.078,146.355,392.433
2018-05-11,1260.826,68.851,163.237,232.088
2018-05-12,1154.914,167.849,202.809,370.658
2018-05-13,1083.982,334.973,177.559,512.532
2018-05-14,1412.565,345.478,178.18,523.658
2018-05-15,1425.414,185.883,173.236,359.119
2018-05-16,1431.052,261.642,117.915,379.557
2018-05-17,1441.611,399.395,150.094,549.489
2018-05-18,1404.74,117.074,172.561,289.635
2018-05-19,1164.906,62.943,185.185,248.128
2018-05-20,1021.732,276.301,200.005,476.306
2018-05-21,1063.46,381.295,239.371,620.666
2018-05-22,1390.786,166.44,204.835,371.275
2018-05-23,1433.532,251.241,182.998,434.23900000000003
2018-05-24,1437.715,341.783,145.9,487.683
2018-05-25,1403.603,256.954,199.52700000000002,456.481
2018-05-26,1190.657,128.442,227.439,355.881
2018-05-27,1091.782,175.478,190.195,365.673
2018-05-28,1421.894,177.523,225.638,403.161
2018-05-29,1454.69,284.52,201.699,486.219
2018-05-30,1419.749,102.768,208.34,311.108
2018-05-31,1227.972,122.405,206.268,328.673
2018-06-01,1313.646,130.07999999999998,163.686,293.76599999999996
2018-06-02,1158.359,102.28,152.733,255.013
2018-06-03,1072.607,50.282,189.437,239.719
2018-06-04,1396.992,119.869,208.775,328.644
2018-06-05,1436.182,101.162,197.097,298.259
2018-06-06,1446.905,217.474,232.624,450.09799999999996
2018-06-07,1453.064,129.058,201.235,330.293
2018-06-08,1426.782,80.923,195.10999999999999,276.033
2018-06-09,1210.886,83.637,189.124,272.76099999999997
2018-06-10,1112.545,112.464,174.51,286.974
2018-06-11,1433.184,186.893,169.024,355.91700000000003
2018-06-12,1434.534,218.306,121.266,339.572
2018-06-13,1426.717,214.736,88.83,303.566
2018-06-14,1429.305,208.822,187.828,396.65
2018-06-15,1405.359,36.661,183.203,219.864
2018-06-16,1177.842,71.934,193.543,265.477
2018-06-17,1086.869,211.532,170.764,382.29600000000005
2018-06-18,1422.0529999999999,204.361,166.399,370.76
2018-06-19,1457.307,201.53,151.567,353.097
2018-06-20,1462.888,196.791,215.12800000000001,411.919
2018-06-21,1462.575,524.114,181.048,705.162
2018-06-22,1407.563,573.718,160.949,734.6669999999999
2018-06-23,1170.531,466.822,148.41400000000002,615.236
2018-06-24,1074.28,226.841,129.42,356.26099999999997
2018-06-25,1401.591,197.642,158.806,356.448
2018-06-26,1422.317,94.463,171.635,266.09799999999996
2018-06-27,1422.816,143.649,216.261,359.90999999999997
2018-06-28,1439.3600000000001,206.433,161.52,367.953
2018-06-29,1405.7,201.327,212.03900000000002,413.366
2018-06-30,1179.018,250.023,244.755,494.778
2018-07-01,1084.057,279.723,255.427,535.15
2018-07-02,1400.476,140.805,257.69,398.495
2018-07-03,1440.049,82.021,241.39,323.411
2018-07-04,1449.513,43.893,200.332,244.225
2018-07-05,1453.465,144.743,169.76,314.503
2018-07-06,1418.013,296.642,156.511,453.153
2018-07-07,1170.717,294.703,236.099,530.8019999999999
2018-07-08,1068.576,163.11599999999999,228.019,391.135
2018-07-09,1382.3319999999999,290.652,192.34799999999998,483.0
2018-07-10,1386.083,171.349,123.843,295.192
2018-07-11,1376.85,120.45,131.811,252.26100000000002
2018-07-12,1374.318,161.337,163.328,324.66499999999996
2018-07-13,1360.016,138.913,218.13400000000001,357.047
2018-07-14,1131.521,88.859,208.149,297.008
2018-07-15,1040.516,61.068,207.459,268.527
2018-07-16,1339.618,48.543,209.683,258.226
2018-07-17,1372.255,134.185,205.623,339.808
2018-07-18,1376.828,225.995,215.613,441.608
2018-07-19,1366.904,118.917,223.633,342.55
2018-07-20,1339.392,81.533,211.036,292.569
2018-07-21,1130.277,77.848,125.104,202.952
2018-07-22,1056.975,74.934,136.166,211.1
2018-07-23,1365.425,43.249,200.093,243.34199999999998
2018-07-24,1398.013,35.798,227.12199999999999,262.91999999999996
2018-07-25,1417.898,77.376,207.923,285.299
2018-07-26,1419.851,162.671,222.217,384.88800000000003
2018-07-27,1398.559,240.112,209.752,449.86400000000003
2018-07-28,1186.1009999999999,236.218,167.972,404.19
2018-07-29,1072.377,136.959,200.541,337.5
2018-07-30,1371.452,103.104,207.326,310.43
2018-07-31,1405.774,136.422,206.79,343.212
2018-08-01,1396.3509999999999,93.655,181.816,275.471
2018-08-02,1403.751,80.175,194.361,274.536
2018-08-03,1382.454,66.133,213.28,279.413
2018-08-04,1194.2359999999999,118.048,190.045,308.09299999999996
2018-08-05,1080.451,197.024,194.357,391.381
2018-08-06,1366.916,86.471,224.432,310.903
2018-08-07,1403.334,147.077,191.145,338.222
2018-08-08,1423.756,286.166,169.541,455.707
2018-08-09,1406.065,299.829,180.57999999999998,480.409
2018-08-10,1357.881,419.369,150.60999999999999,569.979
2018-08-11,1132.388,398.533,182.27700000000002,580.8100000000001
2018-08-12,1030.433,132.097,211.602,343.699
2018-08-13,1338.31,176.321,129.614,305.935
2018-08-14,1352.481,299.39,135.621,435.01099999999997
2018-08-15,1313.368,115.651,142.103,257.754
2018-08-16,1358.858,159.09,212.894,371.98400000000004
2018-08-17,1342.588,123.02,179.477,302.497
2018-08-18,1171.282,156.67,187.384,344.054
2018-08-19,1078.471,184.448,198.945,383.39300000000003
2018-08-20,1369.526,170.463,144.673,315.13599999999997
2018-08-21,1380.031,50.278,171.581,221.85899999999998
2018-08-22,1408.002,90.934,199.007,289.94100000000003
2018-08-23,1426.679,150.369,160.327,310.696
2018-08-24,1386.019,327.214,108.22,435.43399999999997
2018-08-25,1154.646,297.177,96.416,393.593
2018-08-26,1056.393,225.923,184.301,410.224
2018-08-27,1401.588,507.705,121.039,628.744
2018-08-28,1388.304,93.993,165.907,259.9
2018-08-29,1404.496,183.37800000000001,177.245,360.62300000000005
2018-08-30,1408.865,331.214,81.663,412.877
2018-08-31,1347.898,155.55,102.988,258.538
2018-09-01,1145.192,98.256,122.421,220.67700000000002
2018-09-02,1074.282,170.535,78.144,248.679
2018-09-03,1382.46,167.508,96.69200000000001,264.20000000000005
2018-09-04,1402.144,83.124,136.608,219.732
2018-09-05,1397.233,78.247,167.416,245.663
2018-09-06,1411.002,116.157,140.725,256.882
2018-09-07,1384.594,218.439,102.417,320.856
2018-09-08,1174.031,275.988,172.18800000000002,448.17600000000004
2018-09-09,1072.83,155.097,161.90800000000002,317.005
2018-09-10,1385.474,180.278,136.237,316.515
2018-09-11,1434.741,434.884,161.734,596.618
2018-09-12,1422.914,213.161,153.095,366.256
2018-09-13,1406.757,61.174,88.606,149.78
2018-09-14,1376.411,146.249,107.782,254.031
2018-09-15,1163.9660000000001,233.76500000000001,131.634,365.399
2018-09-16,1069.905,178.312,169.802,348.11400000000003
2018-09-17,1375.395,128.75,169.018,297.76800000000003
2018-09-18,1455.775,357.165,170.265,527.4300000000001
2018-09-19,1450.314,342.514,153.551,496.065
2018-09-20,1447.5620000000001,329.209,154.87800000000001,484.087
2018-09-21,1458.548,734.188,93.47,827.658
2018-09-22,1207.228,541.044,111.125,652.169
2018-09-23,1114.632,382.635,50.429,433.06399999999996
2018-09-24,1423.826,598.468,131.064,729.5319999999999
2018-09-25,1407.105,188.186,160.265,348.451
2018-09-26,1451.959,492.55,147.659,640.2090000000001
2018-09-27,1426.402,314.308,156.948,471.256
2018-09-28,1422.547,358.931,121.814,480.745
2018-09-29,1194.314,207.025,159.667,366.692
2018-09-30,1102.686,195.832,161.752,357.584
2018-10-01,1416.219,342.987,76.559,419.54600000000005
2018-10-02,1453.853,704.392,55.055,759.447
2018-10-03,1198.79,591.732,86.255,677.987
2018-10-04,1388.491,218.138,111.888,330.026
2018-10-05,1378.3120000000001,221.463,155.97899999999998,377.442
2018-10-06,1183.7930000000001,183.958,125.387,309.345
2018-10-07,1100.768,211.96,92.47,304.43
2018-10-08,1405.071,198.023,115.605,313.628
2018-10-09,1423.952,168.321,106.617,274.938
2018-10-10,1418.341,271.049,131.03,402.07899999999995
2018-10-11,1447.016,378.196,131.699,509.89500000000004
2018-10-12,1403.99,326.377,134.785,461.16200000000003
2018-10-13,1183.048,365.327,137.382,502.709
2018-10-14,1101.204,400.267,137.123,537.39
2018-10-15,1381.8020000000001,153.49,124.529,278.019
2018-10-16,1405.673,52.173,108.043,160.216
2018-10-17,1407.042,50.383,116.468,166.851
2018-10-18,1429.421,157.001,85.44,242.441
2018-10-19,1390.1779999999999,49.804,86.407,136.211
2018-10-20,1211.982,116.323,86.941,203.264
2018-10-21,1141.939,149.356,103.527,252.88299999999998
2018-10-22,1464.403,338.29,81.702,419.992
2018-10-23,1533.409,864.205,28.192,892.397
2018-10-24,1506.698,661.105,38.538000000000004,699.643
2018-10-25,1492.811,576.144,36.799,612.943
2018-10-26,1449.126,429.065,51.662,480.727
2018-10-27,1245.71,358.255,37.145,395.4
2018-10-28,1166.875,466.233,27.394,493.627
2018-10-29,1496.905,572.823,15.992,588.8149999999999
2018-10-30,1508.166,728.078,43.385999999999996,771.4639999999999
2018-10-31,1401.622,438.147,78.591,516.7379999999999
2018-11-01,1277.236,298.99,44.722,343.712
2018-11-02,1358.953,317.434,55.987,373.42100000000005
2018-11-03,1220.34,166.184,56.753,222.937
2018-11-04,1130.933,188.30100000000002,22.226,210.52700000000002
2018-11-05,1437.182,210.98,45.461,256.441
2018-11-06,1468.573,243.394,70.838,314.23199999999997
2018-11-07,1487.778,272.715,80.606,353.32099999999997
2018-11-08,1476.516,174.12,44.317,218.437
2018-11-09,1463.203,242.364,34.655,277.019
2018-11-10,1275.402,491.683,35.837,527.52
2018-11-11,1162.809,529.95,42.74,572.69
2018-11-12,1453.006,316.067,41.93,357.997
2018-11-13,1504.547,485.892,23.394000000000002,509.286
2018-11-14,1505.33,234.607,49.393,284.0
2018-11-15,1515.757,187.34,44.126999999999995,231.46699999999998
2018-11-16,1512.41,368.873,75.882,444.755
2018-11-17,1338.072,447.435,80.90299999999999,528.338
2018-11-18,1199.82,366.328,69.174,435.50199999999995
2018-11-19,1547.961,673.502,18.837,692.3389999999999
2018-11-20,1588.057,732.443,22.046,754.489
2018-11-21,1572.392,396.548,16.576,413.124
2018-11-22,1570.714,186.748,20.621,207.369
2018-11-23,1521.816,98.342,29.985,128.327
2018-11-24,1314.0720000000001,107.988,16.337,124.325
2018-11-25,1225.953,178.695,21.647,200.34199999999998
2018-11-26,1525.694,240.903,11.103,252.006
2018-11-27,1556.9569999999999,147.985,15.973999999999998,163.959
2018-11-28,1622.753,534.6320000000001,35.069,569.701
2018-11-29,1615.72,655.101,31.406,686.507
2018-11-30,1569.886,447.276,12.406,459.682
2018-12-01,1342.913,454.201,27.296,481.497
2018-12-02,1245.775,648.2860000000001,8.032,656.3180000000001
2018-12-03,1541.247,609.178,17.736,626.914
2018-12-04,1564.282,487.258,31.009,518.2669999999999
2018-12-05,1578.884,346.902,32.668,379.57
2018-12-06,1581.271,500.778,10.874,511.65200000000004
2018-12-07,1560.233,787.334,11.698,799.0319999999999
2018-12-08,1374.452,998.899,18.137,1017.0360000000001
2018-12-09,1269.843,888.048,11.513,899.561
2018-12-10,1598.131,842.063,23.727,865.79
2018-12-11,1596.176,476.052,18.570999999999998,494.62300000000005
2018-12-12,1575.496,167.25,17.306,184.556
